STITCH ID	Drug status	Phase	CGE	OGE	Network	Expression	MolecularWeight	XLogP	HydrogenBondDonorCount	HydrogenBondAcceptorCount	PolarSurfaceArea	FormalCharge	NumRings	RotatableBondCount	Refractivity	Ro5	Ghose	Veber	wQED
CIDs00393111	unapproved	Phase 2	-1.848019874873232	0.7	0.5500851687776878	0.913042561180248	556.60898	3.2719	0.0	10.0	102.26	0.0	2.0	8.0	169.678	0.0	0.0	1.0	0.355645718145294
CIDs00400010	unapproved	Phase 1	-2.1999577968258897	1.368875	0.42942466878808677	0.47637545176811574	491.66154	6.29058	1.0	5.0	95.23	0.0	0.0	1.0	139.9738	0.0	0.0	1.0	0.464936897050839
CIDs00400769	unapproved	Phase 3	-1.572239551197217	1.580875	0.718437376510472	0.6747304347647157	505.68812	6.37898	0.0	5.0	84.23	0.0	0.0	2.0	144.294	0.0	0.0	1.0	0.406695679904128
CIDs00403128	unapproved	Phase 2	-2.43637546877508	0.516	0.1723775503837274	0.7241546405789037	181.19184	0.3988	2.0	5.0	89.42	0.0	0.0	3.0	50.1338	1.0	0.0	1.0	0.657285540508971
CIDs00439201	unapproved	Phase 2	-2.022841289667737	1.32025	0.5394459349847133	0.5487444028332857	1060.20852	1.2813	14.0	26.0	413.78	0.0	2.0	37.0	287.2941	0.0	0.0	0.0	0.0257377962144542
CIDs00439213	approved	Phase 4	-2.0459040809561753	1.2893999999999999	0.4098966431646597	0.4720517279789716	179.17112	-2.5547	5.0	6.0	116.17	0.0	0.0	1.0	37.2816	0.0	0.0	1.0	0.302301357346644
CIDs00439224	unapproved	Phase 2	-2.1616651707726433	1.0911666666666666	0.37898970833939943	0.46609110682064153	226.23246	-0.0384000000000001	4.0	6.0	121.1	0.0	1.0	7.0	55.0696	1.0	0.0	1.0	0.517345209474758
CIDs00439260	approved	Phase 4	-2.117142087684034	0.9232437185929661	0.29810588789708814	0.3206386562198465	169.17784	0.7902	4.0	4.0	86.71	0.0	1.0	2.0	44.1302	1.0	0.0	1.0	0.492811405164464
CIDs00439280	approved	Phase 4	-2.1993591012835094	0.9694444444444446	0.19117536610673191	0.25245926251473555	220.22458	1.5282	4.0	4.0	99.34	0.0	3.0	3.0	59.3809	1.0	0.0	1.0	0.537425703782139
CIDs00439285	unapproved	Phase 3	-1.9858117598278375	1.0104090909090908	0.28207690715100087	0.4352164749518907	257.221261	-0.3824	2.0	6.0	108.86	0.0	0.0	8.0	55.731	1.0	0.0	1.0	0.452812686102569
CIDs00439302	approved	Phase 4	-1.82412600469962	0.769	0.10731220925798819	0.1699121746809719	1007.18734	1.5563	12.0	26.0	450.13	0.0	1.0	20.0	276.4645	0.0	0.0	0.0	0.0824489317118901
CIDs00439378	unapproved	Phase 3	-2.4626197237636096	0.8220000000000001	0.068798173914852	0.1699116929806072	174.19766	0.4058	3.0	5.0	92.42	0.0	0.0	6.0	43.2439	1.0	0.0	1.0	0.541857907590241
CIDs00439501	approved	Phase 4	-1.842415035666133	1.4310625	0.5330065215469728	0.5079164749151995	584.65246	-1.515	8.0	12.0	206.6	0.0	1.0	4.0	140.6644	0.0	0.0	0.0	0.150119016130044
CIDs00439655	approved	Phase 4	-1.4941749047021005	1.0505909090909091	0.43504378028743157	0.5277682148597856	150.08684	-2.1226	4.0	6.0	115.06	0.0	0.0	3.0	27.2092	1.0	0.0	1.0	0.36522998034472
CIDs00439709	approved	Phase 4	-1.9320647630559253	0.9680000000000001	0.365127784363886	0.44288486854122033	180.15588	-3.2198	5.0	6.0	110.38	0.0	0.0	2.0	35.774	0.0	0.0	1.0	0.305586479938856
CIDs00439731	unapproved	Phase 1	-1.6121588861842864	1.0375	0.39397802666333903	0.46664752310052793	150.1299	-2.5823	4.0	5.0	90.15	0.0	0.0	0.0	29.7672	1.0	0.0	1.0	0.30425024146978
CIDs00439756	approved	Phase 4	-2.282993208878136	0.9404999999999999	0.3590503525301054	0.5875685247841567	203.23558	-1.2357	0.0	4.0	66.43	0.0	0.0	6.0	48.8659	1.0	0.0	1.0	0.400030343907357
CIDs00439763	unapproved	Phase 3	-1.7976416530328145	0.795	0.21091096275035875	0.28102387257734796	483.7042	5.8982	3.0	6.0	112.08	0.0	0.0	8.0	132.8193	0.0	0.0	1.0	0.37066104629328
CIDs00439924	unapproved	Phase 3	-2.119706096870135	0.7184285714285713	0.3030491180062217	0.5347462241127601	255.2472	-1.6152	4.0	6.0	116.89	1.0	1.0	3.0	59.8123	1.0	0.0	1.0	0.482480598861875
CIDs00440707	unapproved	Phase 2	-1.9848921535223145	0.868375	0.28630157962604774	0.22833203019054937	346.4605	2.8108	2.0	4.0	74.6	0.0	0.0	2.0	96.3726	1.0	1.0	1.0	0.806167140559288
CIDs00440917	unapproved	Phase 1	-1.911010454552307	0.6933333333333334	0.570674070838793	0.24270840209895383	136.23404	3.3089	0.0	0.0	0.0	0.0	0.0	1.0	47.122	1.0	0.0	1.0	0.485029533319696
CIDs00441074	approved	Phase 4	-2.1422762131623045	1.2521666666666667	0.3354830043745624	0.3776947490957665	324.41676	3.1111	1.0	4.0	45.59	0.0	3.0	4.0	99.7348	1.0	1.0	1.0	0.749158269980626
CIDs00441133	unapproved	Phase 2	-2.2121872477329503	1.1693333333333333	0.5101585865518604	0.5294034521163553	153.13538	-0.1026	1.0	4.0	57.61	0.0	0.0	1.0	39.8438	1.0	0.0	1.0	0.534139522244581
CIDs00441140	approved	Phase 4	-1.9803488930087179	1.0117777777777777	0.38458596488795527	0.4021837702683204	352.76628	2.8103	0.0	6.0	71.06	0.0	1.0	3.0	86.5855	1.0	1.0	1.0	0.832664395025841
CIDs00441199	approved	Phase 4	-2.1992232671332537	0.677	0.4087074936045424	0.41146918504291	427.45208	1.1277	3.0	12.0	201.8	0.0	1.0	9.0	102.3399	0.0	0.0	0.0	0.374712962588346
CIDs00441207	approved	Phase 4	-1.8351513120263638	1.2932222222222223	0.5463622382599733	0.5762996437231301	764.93906	3.2473	5.0	13.0	182.83	0.0	1.0	7.0	194.937	0.0	0.0	0.0	0.201866745054158
CIDs00441290	approved	Phase 4	-2.204384714235306	0.9422	0.3862841871009338	0.24415711881153931	529.77422	4.3042	1.0	5.0	59.0	1.0	1.0	6.0	160.4708	0.0	0.0	1.0	0.338267970714422
CIDs00441300	approved	Phase 4	-1.9910731336227678	0.9326363636363635	0.43700905290504094	0.38180117661285456	286.33232	1.7465	3.0	7.0	101.88	0.0	3.0	4.0	80.4039	1.0	1.0	1.0	0.627771070319969
CIDs00441314	approved	Phase 4	-2.0938584958019666	1.02	0.38164149040161394	0.4923101646998912	207.22428	-3.3242	5.0	6.0	104.39	0.0	0.0	3.0	51.076	0.0	0.0	1.0	0.331551494216089
CIDs00441336	approved	Phase 4	-1.9222021330314252	1.038	0.5432492217993247	0.3715201661151533	521.4295	4.8692	1.0	6.0	93.81	0.0	1.0	5.0	132.2403	0.0	0.0	1.0	0.43919541008318
CIDs00441350	approved	Phase 4	-1.833716623782881	1.208	0.3891398889374182	0.2042366881941646	195.21512	1.437	3.0	4.0	83.55	0.0	1.0	3.0	52.3692	1.0	0.0	1.0	0.680932021570509
CIDs00441383	approved	Phase 4	-1.8652218562954603	0.985	0.3759863563569809	0.7103921971630853	532.46204	4.4656	0.0	8.0	64.88	0.0	3.0	8.0	146.845	0.0	0.0	1.0	0.421525435085857
CIDs00441401	approved	Phase 4	2.054651002508032	1.876	0.9536437470102536	0.8804142072432177	337.3461032	1.6445	1.0	7.0	71.11	0.0	1.0	5.0	91.0587	1.0	1.0	1.0	0.875694913033576
CIDs00441481	unapproved	Phase 2	-1.902028192510195	1.1286666666666667	0.38750819797147873	0.46986484668320094	150.1299	-2.5823	4.0	5.0	90.15	0.0	0.0	0.0	29.7672	1.0	0.0	1.0	0.30425024146978
CIDs00442042	unapproved	Phase 3	-1.818216916129933	1.243	0.5086170212765958	0.4156979112922147	348.43332	0.8152	4.0	5.0	97.99	0.0	0.0	1.0	93.2152	1.0	1.0	1.0	0.526010689200238
CIDs00442108	unapproved	Phase 2	-2.04342188657556	1.5066	0.4255718267090951	0.23258898071923967	310.43324	3.8745	1.0	2.0	28.26	0.0	3.0	2.0	98.4547	1.0	1.0	1.0	0.777960997723508
CIDs00443385	approved	Phase 4	-2.353326487574644	0.706	0.2719976705975333	0.1103706195220148	504.962921	0.8353	5.0	11.0	183.9	0.0	0.0	10.0	122.0924	0.0	0.0	0.0	0.209515249025172
CIDs00443872	approved	Phase 4	-2.1051054625991004	1.0075999999999998	0.42818429317193907	0.37429584878110295	414.4914	3.1245	0.0	6.0	82.2	0.0	0.0	2.0	107.735	1.0	1.0	1.0	0.51005800053953
CIDs00443878	approved	Phase 4	-2.02967765217259	1.2454285714285713	0.27300748439389483	0.21506825046414488	325.48764	5.3414	1.0	2.0	23.47	0.0	2.0	7.0	104.236	0.0	1.0	1.0	0.742344960315864
CIDs00443936	approved	Phase 4	-2.163961502504609	1.676	0.7228094257606955	0.8274574393009013	508.5514664	3.5195	1.0	7.0	106.97	0.0	0.0	8.0	126.2888	0.0	0.0	1.0	0.500152887826958
CIDs00443943	approved	Phase 4	-1.966379961886206	1.601	0.6123813980574447	0.5245825460908132	454.9592832	3.8893	1.0	5.0	72.83	0.0	0.0	2.0	114.6108	1.0	1.0	1.0	0.640677266098982
CIDs00443955	approved	Phase 4	-1.985153852884401	1.2970000000000002	0.2911121856866537	0.3886546201077404	350.45404	4.0862	0.0	4.0	34.47	0.0	3.0	4.0	107.821	1.0	1.0	1.0	0.664046933496042
CIDs00443958	approved	Phase 4	-2.07868312901239	1.321	0.6518321166365093	0.7224449528834048	502.5717032	3.5238	1.0	7.0	99.13	0.0	0.0	4.0	127.7398	0.0	0.0	1.0	0.587468457330636
CIDs00443980	approved	Phase 4	-2.2286506700710227	1.092	0.46367858405607204	0.4930561751568875	494.5679464	3.4407	2.0	6.0	100.9	0.0	0.0	5.0	125.9056	1.0	0.0	1.0	0.568194982271457
CIDs00444008	approved	Phase 4	-1.9543412269952098	1.2226363636363637	0.5518715103868284	0.3756000893899193	312.44582	3.8826	1.0	2.0	37.3	0.0	0.0	0.0	93.4328	1.0	1.0	1.0	0.544217638604051
CIDs00444020	unapproved	Phase 3	-2.118493257919134	1.2334	0.45637983818972155	0.46052693200682615	267.27624	-4.1015	8.0	8.0	153.64	0.0	0.0	5.0	59.0423	0.0	0.0	0.0	0.249940039703431
CIDs00444025	approved	Phase 4	-2.163961502504609	1.676	0.7228094257606955	0.8274574393009013	466.95174	3.9165	1.0	7.0	99.13	0.0	0.0	7.0	117.7978	1.0	1.0	1.0	0.448088091927086
CIDs00444030	approved	Phase 4	-2.0614795077269568	1.5584	0.20640760383519474	0.20912602074856307	426.55	4.5957	1.0	4.0	55.56	0.0	3.0	7.0	130.8624	1.0	1.0	1.0	0.600136101439862
CIDs00444036	approved	Phase 4	-1.9444605024355703	1.56425	0.5041632089598802	0.5079557924329408	500.5708496	4.43	1.0	6.0	105.97	0.0	0.0	6.0	123.0318	0.0	0.0	1.0	0.54109180983092
CIDs00444254	approved	Phase 4	-2.0413050216791353	1.166	0.4765577463031135	0.5338512004668081	645.60482	-8.1736	14.0	19.0	321.17	0.0	0.0	9.0	136.6891	0.0	0.0	0.0	0.103490760826141
CIDs00444412	approved	Phase 4	-1.7394473414882852	1.0993636363636363	0.29254231023027427	0.5348602351657953	459.4558	0.9904	7.0	12.0	202.77	0.0	2.0	10.0	125.9323	0.0	0.0	0.0	0.265741814032253
CIDs00444499	unapproved	Phase 2	-2.152459385813797	0.7643333333333334	0.2887796288208093	0.41316609307341473	266.25326	-1.693	6.0	6.0	134.26	0.0	3.0	2.0	68.9965	0.0	0.0	1.0	0.327474264329499
CIDs00444791	approved	Phase 4	-2.035090486660614	1.332	0.7091119153095817	0.763641333527517	218.13711	-3.0166	6.0	7.0	127.45	0.0	0.0	1.0	37.458	0.0	0.0	1.0	0.258478857123557
CIDs00444972	approved	Phase 4	-1.564514973117951	1.0034285714285713	0.4505879624265006	0.6428574075246446	116.07216	-0.2882	2.0	4.0	74.6	0.0	0.0	2.0	24.4116	1.0	0.0	1.0	0.485984103761343
CIDs00445154	unapproved	Phase 3	-1.7425747301054948	1.254248447204968	0.529801223440103	0.5479228132969037	228.24328	2.9738	3.0	3.0	60.69	0.0	2.0	2.0	67.881	1.0	0.0	1.0	0.692336038218684
CIDs00445354	approved	Phase 4	-2.0552568269349063	1.005648148148148	0.3727625546242568	0.3981089616612039	286.4516	5.5103	1.0	1.0	20.23	0.0	0.0	5.0	94.6718	0.0	1.0	1.0	0.66059086771181
CIDs00445580	unapproved	Phase 3	-2.163187883910259	1.0107333333333335	0.3120128879737665	0.4411559347336217	328.48828	6.5489	1.0	2.0	37.3	0.0	0.0	14.0	106.7958	0.0	0.0	0.0	0.367080267183313
CIDs00445639	unapproved	Phase 2	-2.0495611842126293	0.9602338709677418	0.33793777603788205	0.37918253375738153	282.46136	6.1085	1.0	2.0	37.3	0.0	0.0	15.0	89.9378	0.0	0.0	0.0	0.290515744581833
CIDs00445643	approved	Phase 4	-1.8781028517279215	1.233518072289156	0.5049807328145801	0.49217553566594946	804.01816	4.5769	3.0	13.0	178.36	0.0	0.0	7.0	220.3034	0.0	0.0	0.0	0.185421516733062
CIDs00446156	approved	Phase 4	-1.8771419250397234	1.2053457943925237	0.5057491378936674	0.5034060805938266	459.5502632	4.8807	3.0	6.0	99.88	0.0	2.0	11.0	127.8704	1.0	1.0	0.0	0.442852373569925
CIDs00446157	approved	Phase 4	-1.91507171292988	0.9701666666666667	0.40771052581407763	0.40899180413229397	481.5376232	3.4825	3.0	9.0	149.3	0.0	2.0	10.0	123.3984	1.0	0.0	0.0	0.463333355227661
CIDs00446220	approved	Phase 4	-1.9858033297399738	1.2331397849462362	0.4559874946690546	0.39817831579454116	303.35294	1.8056	0.0	5.0	55.84	0.0	1.0	5.0	84.8525	1.0	1.0	1.0	0.776504025418123
CIDs00446284	unapproved	Phase 3	-1.3200106459323124	1.2161102941176467	0.4203798155563466	0.5796419407324832	302.451	5.9927	1.0	2.0	37.3	0.0	0.0	13.0	97.6558	0.0	0.0	0.0	0.334817438423625
CIDs00446596	approved	Phase 4	2.577422015046709	1.228	0.5022383061916349	0.8865428049244906	500.62216	2.5925	4.0	9.0	146.05	0.0	0.0	17.0	131.1062	0.0	0.0	0.0	0.102395961284881
CIDs00446598	approved	Phase 4	-2.168492015435841	0.8739999999999999	0.5439256671034297	0.3605463076048339	424.98302	0.7183	4.0	8.0	127.56	0.0	0.0	8.0	111.1821	1.0	1.0	1.0	0.419470071919071
CIDs00446727	unapproved	Phase 2	-2.2880765588878833	0.9206666666666665	0.3665160527720582	0.690928346026893	333.13532	-0.4571	3.0	6.0	104.55	0.0	1.0	3.0	71.0683	1.0	0.0	1.0	0.691687640880571
CIDs00446925	unapproved	Phase 3	-1.8391866832127572	1.2983809523809526	0.5807256207530743	0.6149968225829857	536.87264	12.938	0.0	0.0	0.0	0.0	0.0	16.0	188.232	0.0	0.0	0.0	0.135855246743745
CIDs00447043	approved	Phase 4	-2.048869338619039	1.0943333333333334	0.44709059249553423	0.3618311217082546	748.98448	1.8386	5.0	14.0	180.08	0.0	0.0	7.0	200.778	0.0	0.0	0.0	0.238242992374579
CIDs00447096	unapproved	Phase 2	-2.0237915217440237	1.0382500000000001	0.3477062795074977	0.6782920617779461	260.135781	-3.1044	6.0	9.0	166.72	0.0	0.0	3.0	46.6463	0.0	0.0	0.0	0.287724962802695
CIDs00447607	unapproved	Phase 2	-2.0302095629218715	1.1132499999999999	0.47137211164493253	0.6164444261291752	147.17232	-1.7513	4.0	4.0	72.72	0.0	0.0	1.0	39.0441	1.0	0.0	1.0	0.354695046355081
CIDs00447715	approved	Phase 4	-0.8848629668606599	1.27075	0.5927065004887586	0.4067386168502246	420.62516	5.114	3.0	4.0	77.76	0.0	0.0	5.0	122.2154	0.0	1.0	1.0	0.577166528489353
CIDs00447865	unapproved	Phase 2	2.4060426978740344	1.704	0.8465536282523243	0.812250187448957	491.68314	5.2663	2.0	7.0	124.96	0.0	1.0	2.0	139.0786	0.0	0.0	1.0	0.426451995615679
CIDs00448013	unapproved	Phase 3	-2.0811527567192565	1.6415000000000002	0.7915015286703688	0.7201652058750376	507.68254	4.4775	2.0	8.0	137.49	0.0	1.0	2.0	138.5616	0.0	0.0	1.0	0.441440438560864
CIDs00448281	unapproved	Phase 1	-2.358395173681175	1.1484999999999999	0.46110615419812406	0.31788482014521446	428.30962	3.7137	3.0	7.0	104.45	0.0	2.0	10.0	107.7633	1.0	1.0	1.0	0.529975817376308
CIDs00448537	approved	Phase 4	-1.8162388269002665	1.2083231707317075	0.44669005358589453	0.45929564538737866	268.3502	4.8286	2.0	2.0	40.46	0.0	2.0	4.0	85.086	1.0	1.0	1.0	0.779694033065824
CIDs00448812	approved	Phase 4	-2.078155604422424	1.1665	0.40453326157941805	0.45949666851122634	831.96186	1.6284	11.0	21.0	374.49	0.0	3.0	11.0	234.5742	0.0	0.0	0.0	0.0565674330854372
CIDs00449193	approved	Phase 4	-2.064155250339072	1.3532307692307692	0.4109843085306366	0.394008048493722	403.2074664	5.1039	1.0	5.0	60.45	0.0	2.0	8.0	93.8642	0.0	1.0	1.0	0.664466493583458
CIDs00449459	unapproved	Phase 3	-1.6854079969186084	1.2301259842519685	0.5428612821506755	0.5391331941125436	387.51396	5.7017	1.0	3.0	32.7	0.0	3.0	8.0	121.745	0.0	0.0	1.0	0.503211495239776
CIDs00452306	unapproved	Phase 3	-2.089486238957708	0.8913333333333333	0.2706649196148167	0.208677091991918	554.72088	-0.0648000000000001	8.0	14.0	247.92	0.0	0.0	23.0	139.184	0.0	0.0	0.0	0.0608334001737541
CIDs00454194	unapproved	Phase 2	-2.0118537525935607	0.961	0.3678401031592521	0.5997705450626023	213.19064	-0.7295	2.0	7.0	99.6	0.0	1.0	2.0	49.8022	1.0	0.0	1.0	0.667577094539862
CIDs00456199	approved	Phase 4	-1.4997006597605715	1.841	0.6344103700006241	0.5400869621494525	359.2573896	3.1909	0.0	5.0	91.33	0.0	2.0	6.0	78.558	1.0	1.0	1.0	0.583446531305358
CIDs00457928	unapproved	Phase 2	-1.839933681632212	1.072	0.482967076391922	0.5509744166213689	584.82624	8.1413	2.0	6.0	100.9	0.0	0.0	7.0	167.3906	0.0	0.0	1.0	0.231352492097057
CIDs00466151	unapproved	Phase 3	-2.1590092801848493	0.745	0.33559482955845343	0.3126588891959609	423.50644	3.6736	2.0	9.0	142.51	0.0	2.0	6.0	108.7462	1.0	0.0	0.0	0.525087415020266
CIDs00467825	unapproved	Phase 1	-1.8652218562954603	0.985	0.3759863563569809	0.7103921971630853	437.4650864	4.24298	1.0	7.0	115.86	0.0	4.0	6.0	111.4628	1.0	1.0	1.0	0.479410294449319
CIDs00468595	approved	Phase 4	-2.0478652049497437	1.229	0.3605971433622429	0.3517572114322681	700.7773864	4.7032	1.0	12.0	115.7	0.0	5.0	12.0	194.1208	0.0	0.0	0.0	0.194598444833057
CIDs00476861	unapproved	Phase 1	3.521590772645487	1.789	0.8942518874399452	0.3588539255736362	358.4712	4.7784	0.0	4.0	36.92	0.0	2.0	9.0	105.898	1.0	1.0	1.0	0.646429320857128
CIDs00477468	approved	Phase 4	-2.3909124491915072	1.838	0.8419118778727563	0.6104773519771789	1270.27444	-0.538999999999999	16.0	32.0	518.52	0.0	4.0	19.0	326.9666	0.0	0.0	0.0	0.041403349465405
CIDs00493570	approved	Phase 4	-1.9842279576443311	0.8472727272727273	0.3010579968273236	0.5832894768800447	376.3639	-1.7236	5.0	9.0	161.56	0.0	6.0	5.0	96.1099	0.0	0.0	0.0	0.220251080926144
CIDs00501254	unapproved	Phase 2	-1.8999205617345305	1.689	0.4089945092656143	0.8054336687371085	280.3229	-0.0152000000000001	1.0	7.0	82.05	0.0	3.0	5.0	77.2358	1.0	1.0	1.0	0.65786028314717
CIDs00610479	approved	Phase 4	-1.9806210251701621	1.17	0.47351337673231986	0.4456220127933804	261.70358	4.1632	2.0	2.0	49.33	0.0	2.0	3.0	72.921	1.0	0.0	1.0	0.871408700559763
CIDs00636380	approved	Phase 4	-2.1859841017581765	1.3216666666666665	0.36599893928994826	0.208741701568972	1508.26322	-3.93099999999999	19.0	52.0	872.520000000001	0.0	0.0	30.0	260.0419	0.0	0.0	0.0	0.0305457720513701
CIDs00636402	approved	Phase 4	-2.0004605003469655	1.2910000000000001	0.38592663942097705	0.5344707526320294	570.7566	6.8283	2.0	7.0	117.97	0.0	0.0	6.0	157.9766	0.0	0.0	1.0	0.336143551923777
CIDs00637568	approved	Phase 4	-2.1737982027755565	0.9326666666666666	0.38149258542875564	0.4520458066359036	144.12532	-0.1114	0.0	4.0	52.6	0.0	0.0	4.0	33.052	1.0	0.0	1.0	0.407715855356755
CIDs00638024	unapproved	Phase 2	-1.9530492089139666	1.3986470588235294	0.5323484634385358	0.48094626105868993	285.33766	2.9351	0.0	4.0	38.77	0.0	1.0	4.0	85.475	1.0	1.0	1.0	0.629591907831894
CIDs00638026	unapproved	Phase 2	-2.0782096858667227	0.8534999999999999	0.3680317589068447	0.2899929313723243	314.4617	5.7358	1.0	2.0	29.46	0.0	1.0	4.0	97.909	0.0	0.0	1.0	0.567316884381025
CIDs00638678	approved	Phase 4	-2.377063185367168	0.743	0.2238637663526133	0.22592316778104185	362.38368	-0.4502	4.0	9.0	150.28	0.0	1.0	8.0	96.8465	1.0	0.0	0.0	0.481820293990725
CIDs00638792	approved	Phase 4	-2.651733653045397	1.246	0.4094207691187787	0.0989241374471827	1182.2901	1.1074	17.0	28.0	472.13	0.0	5.0	41.0	311.1487	0.0	0.0	0.0	0.0147999493483394
CIDs00639665	unapproved	Phase 2	-2.1146789147208347	1.0728823529411766	0.49826847953881753	0.5541406063713791	354.39638	4.2168	3.0	5.0	86.99	0.0	2.0	6.0	102.5295	1.0	1.0	1.0	0.41072673753269
CIDs00643976	approved	Phase 4	-1.0626438265050768	0.9385934959349593	0.4286280164417669	0.6888747495363207	456.343801	-1.6066	6.0	12.0	217.9	0.0	6.0	7.0	107.0202	0.0	0.0	0.0	0.118089886427711
CIDs00644019	approved	Phase 4	-2.2267398865836534	0.6653333333333332	0.28536882205722286	0.27438066238158587	314.4617	5.8465	2.0	2.0	40.46	0.0	1.0	6.0	99.849	0.0	0.0	1.0	0.510775669896157
CIDs00644077	approved	Phase 4	-1.9393164419762638	0.9877999999999998	0.28261159293691895	0.2901708681250378	1084.2316	1.161	15.0	29.0	512.03	0.0	2.0	23.0	295.6303	0.0	0.0	0.0	0.0321218438946312
CIDs00644170	unapproved	Phase 2	-1.9238337071764	0.68125	0.23086224288180363	0.2476663762663818	221.2078	-2.6867	5.0	7.0	119.25	0.0	0.0	3.0	47.1899	0.0	0.0	1.0	0.351895891364115
CIDs00656511	approved	Phase 4	-1.569119828636656	1.766	0.984448118799526	0.7181306556507328	539.5819	1.4425	3.0	14.0	207.18	0.0	1.0	9.0	138.3432	0.0	0.0	0.0	0.379540636434932
CIDs00656583	approved	Phase 4	-1.7922308623834444	0.9315	0.5534027734448119	0.2169959090312366	329.43328	3.46688	2.0	4.0	76.78	0.0	0.0	0.0	90.2956	1.0	1.0	1.0	0.667233951061287
CIDs00656664	approved	Phase 4	-2.2242753268058966	0.9981111111111112	0.2548709584982749	0.16666313732047863	284.3529	2.8878	1.0	3.0	45.33	0.0	3.0	3.0	85.8102	1.0	1.0	1.0	0.75219956928653
CIDs00657201	approved	Phase 4	-2.2130798831694625	1.6026666666666667	0.2828082471939713	0.23506028833347056	282.44148	3.4746	0.0	2.0	26.3	1.0	0.0	7.0	88.758	1.0	1.0	1.0	0.527723322711309
CIDs00657308	approved	Phase 4	-2.0614795077269568	1.5584	0.20640760383519474	0.20912602074856307	332.4571	2.8129	1.0	3.0	46.53	1.0	1.0	6.0	99.9858	1.0	1.0	1.0	0.643548103719897
CIDs00667467	approved	Phase 4	-2.0386811918138172	0.9985454545454547	0.27337988356769166	0.22541644471335315	315.86022	5.188	0.0	2.0	28.54	0.0	6.0	3.0	92.277	0.0	1.0	1.0	0.449492844731388
CIDs00667476	approved	Phase 4	-1.9272598405990788	0.9316666666666666	0.5406251949834654	0.22229013003216946	266.33432	4.6046	2.0	2.0	40.46	0.0	2.0	3.0	84.612	1.0	1.0	1.0	0.796667181880325
CIDs00667528	unapproved	Phase 2	-1.54328164862246	1.867	0.9876214097044572	0.9072071007677822	287.35354	3.383	2.0	3.0	62.32	0.0	3.0	4.0	82.6645	1.0	1.0	1.0	0.772915561272846
CIDs00667550	approved	Phase 4	-2.302603512514152	1.3463333333333332	0.46143289449054725	0.3563289432010863	254.28056	3.1057	1.0	3.0	54.37	0.0	2.0	4.0	72.6683	1.0	0.0	1.0	0.852798668374719
CIDs00688272	unapproved	Phase 2	-2.2901616615079106	0.8464999999999999	0.3886287202845199	0.20313555257585486	341.42582	2.6666	2.0	7.0	110.11	0.0	1.0	7.0	90.4636	1.0	1.0	1.0	0.784092919644339
CIDs00689043	unapproved	Phase 3	-1.8427551602001653	0.8564999999999999	0.4099674796466149	0.4132901103412433	180.15742	1.1956	3.0	4.0	77.76	0.0	1.0	2.0	47.1578	1.0	0.0	1.0	0.471619487292294
CIDs00708857	approved	Phase 4	-2.168492015435841	0.8739999999999999	0.5439256671034297	0.3605463076048339	206.30726	1.8688	0.0	3.0	43.84	0.0	2.0	2.0	70.153	1.0	0.0	1.0	0.753091609185257
CIDs00854019	unapproved	Phase 2	-2.1528115985246457	1.0093125	0.39505422490172837	0.29995175110852557	176.21508	1.3128	0.0	3.0	33.2	0.0	1.0	1.0	53.328	1.0	0.0	1.0	0.646522959287997
CIDs00855908	unapproved	Phase 2	-2.2362077541595498	1.4449999999999998	0.2242318171419063	0.3425883173946895	291.79576	4.6747	1.0	3.0	71.33	0.0	4.0	2.0	81.0399	1.0	0.0	1.0	0.545257073345826
CIDs00941361	approved	Phase 4	-2.14256113301447	1.4822499999999998	0.5798176774609514	0.5500205430462398	404.4948464	5.261	0.0	2.0	6.48	0.0	3.0	6.0	125.773	0.0	1.0	1.0	0.55289824013285
CIDs00941651	approved	Phase 4	-2.351529272818423	1.5739999999999998	0.38547166933577365	0.20118313005914143	443.62526	4.4273	0.0	6.0	77.54	0.0	6.0	5.0	131.097	1.0	1.0	1.0	0.392274098918549
CIDs00969472	approved	Phase 4	-2.126903580552055	1.3562	0.33312720201326923	0.33979126238902607	388.80828	1.5088	0.0	9.0	91.76	0.0	2.0	4.0	106.9565	1.0	1.0	1.0	0.772103577989121
CIDs01201549	approved	Phase 4	-2.185323715686973	1.4055	0.2311081508288097	0.2265469555061541	307.4293	4.3557	0.0	2.0	12.47	0.0	2.0	4.0	98.019	1.0	1.0	1.0	0.83211624528887
CIDs01349907	approved	Phase 4	-2.2231606201342355	0.8628181818181818	0.30606311130270697	0.2638514839044332	114.16884	1.0827	1.0	2.0	52.81	0.0	1.0	0.0	30.8787	1.0	0.0	1.0	0.512977979467947
CIDs01383884	unapproved	Phase 1	-1.8840541703390332	0.7915555555555556	0.3202038458249852	0.2799305593540899	338.40028	4.9648	2.0	5.0	81.42	0.0	2.0	6.0	96.5836	1.0	1.0	1.0	0.777329311028843
CIDs01547484	approved	Phase 4	-1.9295977343390416	1.0782500000000002	0.2802837399388532	0.21582643244926686	368.51392	4.9828	0.0	2.0	6.48	0.0	3.0	6.0	125.857	1.0	1.0	1.0	0.605183704776574
CIDs01548886	approved	Phase 4	-1.9044853924854834	1.157230769230769	0.5110112742439441	0.5045523938860582	356.4105832	5.2312	1.0	3.0	73.58	0.0	2.0	4.0	98.3473	0.0	1.0	1.0	0.762220601206069
