chemical	protein	combined_score	ensgid	symbol
CIDs00001003	9606.ENSP00000272847	900	ENSG00000144407	PTH2R
CIDs00001003	9606.ENSP00000273062	800	ENSG00000144579	CTDSP1
CIDs00001003	9606.ENSP00000273179	800	ENSG00000144677	CTDSPL
CIDs00001003	9606.ENSP00000273398	900	ENSG00000114573	ATP6V1A
CIDs00001003	9606.ENSP00000270631	900	ENSG00000142538	PTH2
CIDs00001003	9606.ENSP00000270625	900	ENSG00000142534	RPS11
CIDs00001003	9606.ENSP00000270593	900	ENSG00000142513	ACPT
CIDs00001003	9606.ENSP00000270586	914	ENSG00000142507	PSMB6
CIDs00001003	9606.ENSP00000267615	911	ENSG00000100605	ITPK1
CIDs00001003	9606.ENSP00000267996	935	ENSG00000140416	TPM1
CIDs00001003	9606.ENSP00000268043	800	ENSG00000140451	PIF1
CIDs00001003	9606.ENSP00000268482	800	ENSG00000140829	DHX38
CIDs00001003	9606.ENSP00000268661	911	ENSG00000140986	RPL3L
CIDs00001003	9606.ENSP00000268695	900	ENSG00000141012	GALNS
CIDs00001003	9606.ENSP00000268854	800	ENSG00000141141	DDX52
CIDs00001003	9606.ENSP00000268919	900	ENSG00000141200	KIF2B
CIDs00001003	9606.ENSP00000269033	900	ENSG00000141298	SSH2
CIDs00001003	9606.ENSP00000273550	914	ENSG00000167996	FTH1
CIDs00001003	9606.ENSP00000269080	900	ENSG00000141338	ABCA8
CIDs00001003	9606.ENSP00000269142	908	ENSG00000141384	TAF4B
CIDs00001003	9606.ENSP00000269159	900	ENSG00000141401	IMPA2
CIDs00001003	9606.ENSP00000269321	913	ENSG00000141522	ARHGDIA
CIDs00001003	9606.ENSP00000269349	816	ENSG00000141543	EIF4A3
CIDs00001003	9606.ENSP00000270139	912	ENSG00000142166	IFNAR1
CIDs00001003	9606.ENSP00000270202	963	ENSG00000142208	AKT1
CIDs00001003	9606.ENSP00000270310	900	ENSG00000221946	FXYD7
CIDs00001003	9606.ENSP00000270458	900	ENSG00000142408	CACNG8
CIDs00001003	9606.ENSP00000270538	916	ENSG00000104980	TIMM44
CIDs00001003	9606.ENSP00000269097	920	ENSG00000141349	G6PC3
CIDs00001003	9606.ENSP00000273853	907	ENSG00000145241	CENPC1
CIDs00001003	9606.ENSP00000273859	900	ENSG00000145246	ATP10D
CIDs00001003	9606.ENSP00000273920	900	ENSG00000145293	ENOPH1
CIDs00001003	9606.ENSP00000279387	834	ENSG00000149923	PPP4C
CIDs00001003	9606.ENSP00000279488	934	ENSG00000139318	DUSP6
CIDs00001003	9606.ENSP00000280326	900	ENSG00000150753	CCT5
CIDs00001003	9606.ENSP00000280346	908	ENSG00000150768	DLAT
CIDs00001003	9606.ENSP00000280551	900	ENSG00000150961	SEC24D
CIDs00001003	9606.ENSP00000281087	900	ENSG00000151418	ATP6V1G3
CIDs00001003	9606.ENSP00000281171	907	ENSG00000151490	PTPRO
CIDs00001003	9606.ENSP00000281453	911	ENSG00000151725	MLF1IP
CIDs00001003	9606.ENSP00000282050	900	ENSG00000152234	ATP5A1
CIDs00001003	9606.ENSP00000279230	908	ENSG00000149782	PLCB3
CIDs00001003	9606.ENSP00000282074	900	ENSG00000152253	SPC25
CIDs00001003	9606.ENSP00000282091	984	ENSG00000152266	PTH
CIDs00001003	9606.ENSP00000282412	800	ENSG00000138032	PPM1B
CIDs00001003	9606.ENSP00000282588	907	ENSG00000213949	ITGA1
CIDs00001003	9606.ENSP00000283006	900	ENSG00000153044	CENPH
CIDs00001003	9606.ENSP00000283195	909	ENSG00000153201	RANBP2
CIDs00001003	9606.ENSP00000283228	900	ENSG00000153233	PTPRR
CIDs00001003	9606.ENSP00000283558	926	ENSG00000068650	ATP11A
CIDs00001003	9606.ENSP00000283684	934	ENSG00000081923	ATP8B1
CIDs00001003	9606.ENSP00000283875	918	ENSG00000153767	GTF2E1
CIDs00001003	9606.ENSP00000282077	913	ENSG00000152256	PDK1
CIDs00001003	9606.ENSP00000284509	900	ENSG00000104043	ATP8B4
CIDs00001003	9606.ENSP00000279022	920	ENSG00000101335	MYL9
CIDs00001003	9606.ENSP00000278616	941	ENSG00000149311	ATM
CIDs00001003	9606.ENSP00000274008	900	ENSG00000145375	SPATA5
CIDs00001003	9606.ENSP00000274242	900	ENSG00000145592	RPL37
CIDs00001003	9606.ENSP00000274400	900	ENSG00000145736	GTF2H2
CIDs00001003	9606.ENSP00000274498	900	ENSG00000145819	ARHGAP26
CIDs00001003	9606.ENSP00000274963	900	ENSG00000146192	FGD2
CIDs00001003	9606.ENSP00000275189	907	ENSG00000146376	ARHGAP18
CIDs00001003	9606.ENSP00000275216	900	ENSG00000146399	TAAR1
CIDs00001003	9606.ENSP00000275300	900	ENSG00000146477	SLC22A3
CIDs00001003	9606.ENSP00000275428	912	ENSG00000006625	GGCT
CIDs00001003	9606.ENSP00000278840	900	ENSG00000134824	FADS2
CIDs00001003	9606.ENSP00000275493	954	ENSG00000146648	EGFR
CIDs00001003	9606.ENSP00000275603	900	ENSG00000146731	CCT6A
CIDs00001003	9606.ENSP00000275605	908	ENSG00000146733	PSPH
CIDs00001003	9606.ENSP00000276072	918	ENSG00000147133	TAF1
CIDs00001003	9606.ENSP00000276211	900	ENSG00000147256	ARHGAP36
CIDs00001003	9606.ENSP00000276297	900	ENSG00000164741	DLC1
CIDs00001003	9606.ENSP00000276390	900	ENSG00000147416	ATP6V1B2
CIDs00001003	9606.ENSP00000276571	912	ENSG00000147571	CRH
CIDs00001003	9606.ENSP00000277517	907	ENSG00000148377	IDI2
CIDs00001003	9606.ENSP00000278175	909	ENSG00000148926	ADM
CIDs00001003	9606.ENSP00000275517	900	ENSG00000146670	CDCA5
CIDs00001003	9606.ENSP00000299766	907	ENSG00000166603	MC4R
CIDs00001003	9606.ENSP00000318852	900	ENSG00000162813	BPNT1
CIDs00001003	9606.ENSP00000300055	912	ENSG00000166819	PLIN1
CIDs00001003	9606.ENSP00000315713	900	ENSG00000084112	SSH1
CIDs00001003	9606.ENSP00000315768	914	ENSG00000170581	STAT2
CIDs00001003	9606.ENSP00000315925	900	ENSG00000144591	GMPPA
CIDs00001003	9606.ENSP00000316029	910	ENSG00000137076	TLN1
CIDs00001003	9606.ENSP00000316121	900	ENSG00000134690	CDCA8
CIDs00001003	9606.ENSP00000316729	911	ENSG00000126785	RHOJ
CIDs00001003	9606.ENSP00000316772	900	ENSG00000180448	HMHA1
CIDs00001003	9606.ENSP00000316845	900	ENSG00000136002	ARHGEF4
CIDs00001003	9606.ENSP00000316854	909	ENSG00000177556	ATOX1
CIDs00001003	9606.ENSP00000316924	900	ENSG00000154930	ACSS1
CIDs00001003	9606.ENSP00000317123	800	ENSG00000144028	SNRNP200
CIDs00001003	9606.ENSP00000317272	933	ENSG00000105976	MET
CIDs00001003	9606.ENSP00000317334	911	ENSG00000120438	TCP1
CIDs00001003	9606.ENSP00000317468	914	ENSG00000176108	CHMP6
CIDs00001003	9606.ENSP00000317636	800	ENSG00000108469	RECQL5
CIDs00001003	9606.ENSP00000317790	900	ENSG00000137877	SPTBN5
CIDs00001003	9606.ENSP00000317904	908	ENSG00000104812	GYS1
CIDs00001003	9606.ENSP00000318077	900	ENSG00000176136	MC5R
CIDs00001003	9606.ENSP00000318115	900	ENSG00000105197	TIMM50
CIDs00001003	9606.ENSP00000315693	900	ENSG00000217930	PAM16
CIDs00001003	9606.ENSP00000315615	900	ENSG00000179841	AKAP5
CIDs00001003	9606.ENSP00000315137	900	ENSG00000163082	SGPP2
CIDs00001003	9606.ENSP00000314949	921	ENSG00000181222	POLR2A
CIDs00001003	9606.ENSP00000312122	915	ENSG00000157020	SEC13
CIDs00001003	9606.ENSP00000312126	900	ENSG00000129467	ADCY4
CIDs00001003	9606.ENSP00000312304	900	ENSG00000137364	TPMT
CIDs00001003	9606.ENSP00000312411	800	ENSG00000175175	PPM1E
CIDs00001003	9606.ENSP00000312624	911	ENSG00000173991	TCAP
CIDs00001003	9606.ENSP00000312673	907	ENSG00000259384	GH1
CIDs00001003	9606.ENSP00000312735	908	ENSG00000047315	POLR2B
CIDs00001003	9606.ENSP00000312999	918	ENSG00000114353	GNAI2
CIDs00001003	9606.ENSP00000313070	908	ENSG00000145725	PPIP5K2
CIDs00001003	9606.ENSP00000318128	900	ENSG00000186222	BLOC1S4
CIDs00001003	9606.ENSP00000313490	928	ENSG00000178921	PFAS
CIDs00001003	9606.ENSP00000313506	900	ENSG00000088756	ARHGAP28
CIDs00001003	9606.ENSP00000313600	900	ENSG00000118322	ATP10B
CIDs00001003	9606.ENSP00000313681	911	ENSG00000176170	SPHK1
CIDs00001003	9606.ENSP00000313851	909	ENSG00000083642	PDS5B
CIDs00001003	9606.ENSP00000314348	800	ENSG00000178105	DDX10
CIDs00001003	9606.ENSP00000314414	900	ENSG00000006125	AP2B1
CIDs00001003	9606.ENSP00000314458	945	ENSG00000070831	CDC42
CIDs00001003	9606.ENSP00000314505	815	ENSG00000111877	MCM9
CIDs00001003	9606.ENSP00000314615	900	ENSG00000101199	ARFGAP1
CIDs00001003	9606.ENSP00000313504	900	ENSG00000102893	PHKB
CIDs00001003	9606.ENSP00000318472	924	ENSG00000149294	NCAM1
CIDs00001003	9606.ENSP00000318646	900	ENSG00000134419	RPS15A
CIDs00001003	9606.ENSP00000318697	910	ENSG00000176014	TUBB6
CIDs00001003	9606.ENSP00000323780	937	ENSG00000176095	IP6K1
CIDs00001003	9606.ENSP00000323858	800	ENSG00000123064	DDX54
CIDs00001003	9606.ENSP00000323867	907	ENSG00000181929	PRKAG1
CIDs00001003	9606.ENSP00000323929	919	ENSG00000175899	A2M
CIDs00001003	9606.ENSP00000324124	900	ENSG00000177700	POLR2L
CIDs00001003	9606.ENSP00000324172	913	ENSG00000157087	ATP2B2
CIDs00001003	9606.ENSP00000324205	920	ENSG00000254505	CHMP4A
CIDs00001003	9606.ENSP00000324491	900	ENSG00000147457	CHMP7
CIDs00001003	9606.ENSP00000324740	918	ENSG00000176105	YES1
CIDs00001003	9606.ENSP00000323511	865	ENSG00000039650	PNKP
CIDs00001003	9606.ENSP00000324804	909	ENSG00000105568	PPP2R1A
CIDs00001003	9606.ENSP00000325002	900	ENSG00000181789	COPG1
CIDs00001003	9606.ENSP00000325017	900	ENSG00000010292	NCAPD2
CIDs00001003	9606.ENSP00000325074	907	ENSG00000221914	PPP2R2A
CIDs00001003	9606.ENSP00000325285	923	ENSG00000108389	MTMR4
CIDs00001003	9606.ENSP00000325423	912	ENSG00000151689	INPP1
CIDs00001003	9606.ENSP00000325425	900	ENSG00000038274	MAT2B
CIDs00001003	9606.ENSP00000325548	900	ENSG00000133313	CNDP2
CIDs00001003	9606.ENSP00000325958	920	ENSG00000110536	PTPMT1
CIDs00001003	9606.ENSP00000326031	908	ENSG00000172531	PPP1CA
CIDs00001003	9606.ENSP00000324856	945	ENSG00000118046	STK11
CIDs00001003	9606.ENSP00000312081	900	ENSG00000172830	SSH3
CIDs00001003	9606.ENSP00000323421	914	ENSG00000072501	SMC1A
CIDs00001003	9606.ENSP00000323036	908	ENSG00000014257	ACPP
CIDs00001003	9606.ENSP00000267502	900	ENSG00000139988	RDH12
CIDs00001003	9606.ENSP00000318868	911	ENSG00000176974	SHMT1
CIDs00001003	9606.ENSP00000319060	912	ENSG00000148660	CAMK2G
CIDs00001003	9606.ENSP00000319664	900	ENSG00000090273	NUDC
CIDs00001003	9606.ENSP00000319814	911	ENSG00000124253	PCK1
CIDs00001003	9606.ENSP00000320038	907	ENSG00000004777	ARHGAP33
CIDs00001003	9606.ENSP00000320180	907	ENSG00000106128	GHRHR
CIDs00001003	9606.ENSP00000320493	900	ENSG00000125733	TRIP10
CIDs00001003	9606.ENSP00000320866	919	ENSG00000179218	CALR
CIDs00001003	9606.ENSP00000323194	900	ENSG00000221866	PLXNA4
CIDs00001003	9606.ENSP00000320885	918	ENSG00000021574	SPAST
CIDs00001003	9606.ENSP00000321424	968	ENSG00000131183	SLC34A1
CIDs00001003	9606.ENSP00000321656	927	ENSG00000158402	CDC25C
CIDs00001003	9606.ENSP00000321732	911	ENSG00000175826	CTDNEP1
CIDs00001003	9606.ENSP00000321845	900	ENSG00000176986	SEC24C
CIDs00001003	9606.ENSP00000321971	900	ENSG00000140983	RHOT2
CIDs00001003	9606.ENSP00000321988	907	ENSG00000196502	SULT1A1
CIDs00001003	9606.ENSP00000321999	948	ENSG00000160801	PTH1R
CIDs00001003	9606.ENSP00000322419	908	ENSG00000177600	RPLP2
CIDs00001003	9606.ENSP00000322524	800	ENSG00000179958	DCTPP1
CIDs00001003	9606.ENSP00000321195	900	ENSG00000058063	ATP11B
CIDs00001003	9606.ENSP00000311984	907	ENSG00000213995	CARKD
CIDs00001003	9606.ENSP00000311857	909	ENSG00000175354	PTPN2
CIDs00001003	9606.ENSP00000311489	913	ENSG00000173898	SPTBN2
CIDs00001003	9606.ENSP00000303424	911	ENSG00000168229	PTGDR
CIDs00001003	9606.ENSP00000303427	900	ENSG00000121892	PDS5A
CIDs00001003	9606.ENSP00000303507	914	ENSG00000186716	BCR
CIDs00001003	9606.ENSP00000303511	900	ENSG00000124587	PEX6
CIDs00001003	9606.ENSP00000303554	911	ENSG00000169410	PTPN9
CIDs00001003	9606.ENSP00000303585	908	ENSG00000130779	CLIP1
CIDs00001003	9606.ENSP00000303706	915	ENSG00000164045	CDC25A
CIDs00001003	9606.ENSP00000303830	928	ENSG00000171105	INSR
CIDs00001003	9606.ENSP00000303909	909	ENSG00000159842	ABR
CIDs00001003	9606.ENSP00000303356	818	ENSG00000169738	DCXR
CIDs00001003	9606.ENSP00000303939	915	ENSG00000163599	CTLA4
CIDs00001003	9606.ENSP00000304283	934	ENSG00000169750	RAC3
CIDs00001003	9606.ENSP00000304501	912	ENSG00000170425	ADORA2B
CIDs00001003	9606.ENSP00000304592	924	ENSG00000169710	FASN
CIDs00001003	9606.ENSP00000304697	900	ENSG00000170315	UBB
CIDs00001003	9606.ENSP00000304891	900	ENSG00000250565	ATP6V1E2
CIDs00001003	9606.ENSP00000304895	953	ENSG00000169047	IRS1
CIDs00001003	9606.ENSP00000305372	926	ENSG00000169252	ADRB2
CIDs00001003	9606.ENSP00000305974	909	ENSG00000084453	SLCO1A2
CIDs00001003	9606.ENSP00000306003	900	ENSG00000169020	ATP5I
CIDs00001003	9606.ENSP00000304111	911	ENSG00000172350	ABCG4
CIDs00001003	9606.ENSP00000306129	909	ENSG00000169676	DRD5
CIDs00001003	9606.ENSP00000303248	900	ENSG00000171509	RXFP1
CIDs00001003	9606.ENSP00000302913	900	ENSG00000109686	SH3D19
CIDs00001003	9606.ENSP00000300093	934	ENSG00000166851	PLK1
CIDs00001003	9606.ENSP00000300105	912	ENSG00000166862	CACNG2
CIDs00001003	9606.ENSP00000300289	911	ENSG00000167004	PDIA3
CIDs00001003	9606.ENSP00000300659	900	ENSG00000072736	NFATC3
CIDs00001003	9606.ENSP00000300688	900	ENSG00000167283	ATP5L
CIDs00001003	9606.ENSP00000300692	908	ENSG00000167286	CD3D
CIDs00001003	9606.ENSP00000301012	907	ENSG00000167508	MVD
CIDs00001003	9606.ENSP00000301071	941	ENSG00000167552	TUBA1A
CIDs00001003	9606.ENSP00000301072	908	ENSG00000167553	TUBA1C
CIDs00001003	9606.ENSP00000303147	900	ENSG00000168906	MAT2A
CIDs00001003	9606.ENSP00000301587	900	ENSG00000167863	ATP5H
CIDs00001003	9606.ENSP00000301732	908	ENSG00000167972	ABCA3
CIDs00001003	9606.ENSP00000301788	900	ENSG00000168002	POLR2G
CIDs00001003	9606.ENSP00000301825	900	ENSG00000168032	ENTPD3
CIDs00001003	9606.ENSP00000302397	900	ENSG00000105409	ATP1A3
CIDs00001003	9606.ENSP00000302441	913	ENSG00000170191	NANP
CIDs00001003	9606.ENSP00000302486	768	ENSG00000169032	MAP2K1
CIDs00001003	9606.ENSP00000302530	911	ENSG00000169679	BUB1
CIDs00001003	9606.ENSP00000302846	912	ENSG00000171522	PTGER4
CIDs00001003	9606.ENSP00000302895	900	ENSG00000047365	ARAP2
CIDs00001003	9606.ENSP00000301633	910	ENSG00000089685	BIRC5
CIDs00001003	9606.ENSP00000299964	900	ENSG00000166741	NNMT
CIDs00001003	9606.ENSP00000306682	826	ENSG00000170836	PPM1D
CIDs00001003	9606.ENSP00000307240	733	ENSG00000170484	KRT74
CIDs00001003	9606.ENSP00000309830	900	ENSG00000172809	RPL38
CIDs00001003	9606.ENSP00000309871	911	ENSG00000161800	RACGAP1
CIDs00001003	9606.ENSP00000310040	900	ENSG00000175390	EIF3F
CIDs00001003	9606.ENSP00000310129	900	ENSG00000175166	PSMD2
CIDs00001003	9606.ENSP00000310275	936	ENSG00000175334	BANF1
CIDs00001003	9606.ENSP00000310440	927	ENSG00000130724	CHMP2A
CIDs00001003	9606.ENSP00000310491	908	ENSG00000175220	ARHGAP1
CIDs00001003	9606.ENSP00000310561	909	ENSG00000134909	ARHGAP32
CIDs00001003	9606.ENSP00000310572	900	ENSG00000087191	PSMC5
CIDs00001003	9606.ENSP00000309595	800	ENSG00000107815	C10orf2
CIDs00001003	9606.ENSP00000310723	800	ENSG00000174243	DDX23
CIDs00001003	9606.ENSP00000311005	912	ENSG00000166484	MAPK7
CIDs00001003	9606.ENSP00000311028	900	ENSG00000164587	RPS14
CIDs00001003	9606.ENSP00000311032	913	ENSG00000164305	CASP3
CIDs00001003	9606.ENSP00000311121	900	ENSG00000154611	PSMA8
CIDs00001003	9606.ENSP00000311135	800	ENSG00000150990	DHX37
CIDs00001003	9606.ENSP00000311336	927	ENSG00000130270	ATP8B3
CIDs00001003	9606.ENSP00000311405	900	ENSG00000174233	ADCY6
CIDs00001003	9606.ENSP00000311429	900	ENSG00000174442	ZWILCH
CIDs00001003	9606.ENSP00000311430	908	ENSG00000174444	RPL4
CIDs00001003	9606.ENSP00000310978	800	ENSG00000175309	AGXT2L2
CIDs00001003	9606.ENSP00000306881	912	ENSG00000100934	SEC23A
CIDs00001003	9606.ENSP00000309591	923	ENSG00000072062	PRKACA
CIDs00001003	9606.ENSP00000309474	900	ENSG00000173692	PSMD1
CIDs00001003	9606.ENSP00000307241	907	ENSG00000168291	PDHB
CIDs00001003	9606.ENSP00000307280	909	ENSG00000168530	MYL1
CIDs00001003	9606.ENSP00000307288	918	ENSG00000166508	MCM7
CIDs00001003	9606.ENSP00000307674	915	ENSG00000171302	CANT1
CIDs00001003	9606.ENSP00000307852	800	ENSG00000173566	NUDT18
CIDs00001003	9606.ENSP00000307889	909	ENSG00000167526	RPL13
CIDs00001003	9606.ENSP00000307900	961	ENSG00000135821	GLUL
CIDs00001003	9606.ENSP00000307940	915	ENSG00000167658	EEF2
CIDs00001003	9606.ENSP00000308334	900	ENSG00000125375	ATP5S
CIDs00001003	9606.ENSP00000309548	800	ENSG00000172840	PDP2
CIDs00001003	9606.ENSP00000308450	911	ENSG00000117399	CDC20
CIDs00001003	9606.ENSP00000308576	909	ENSG00000173156	RHOD
CIDs00001003	9606.ENSP00000308583	900	ENSG00000175279	APITD1
CIDs00001003	9606.ENSP00000308895	900	ENSG00000173638	SLC19A1
CIDs00001003	9606.ENSP00000308926	800	ENSG00000155367	PPM1J
CIDs00001003	9606.ENSP00000309092	915	ENSG00000173540	GMPPB
CIDs00001003	9606.ENSP00000309103	909	ENSG00000002330	BAD
CIDs00001003	9606.ENSP00000309116	900	ENSG00000143851	PTPN7
CIDs00001003	9606.ENSP00000309181	920	ENSG00000175305	CCNE2
CIDs00001003	9606.ENSP00000309334	900	ENSG00000174748	RPL15
CIDs00001003	9606.ENSP00000308461	922	ENSG00000172602	RND1
CIDs00001003	9606.ENSP00000267205	900	ENSG00000139725	RHOF
CIDs00001003	9606.ENSP00000256958	900	ENSG00000134538	SLCO1B1
CIDs00001003	9606.ENSP00000266970	936	ENSG00000123374	CDK2
CIDs00001003	9606.ENSP00000230882	900	ENSG00000112964	GHR
CIDs00001003	9606.ENSP00000232375	935	ENSG00000114268	PFKFB4
CIDs00001003	9606.ENSP00000232458	900	ENSG00000114346	ECT2
CIDs00001003	9606.ENSP00000232461	900	ENSG00000114349	GNAT1
CIDs00001003	9606.ENSP00000232975	914	ENSG00000114854	TNNC1
CIDs00001003	9606.ENSP00000233084	800	ENSG00000079785	DDX1
CIDs00001003	9606.ENSP00000233336	800	ENSG00000114999	TTL
CIDs00001003	9606.ENSP00000233668	900	ENSG00000115325	DOK1
CIDs00001003	9606.ENSP00000233944	900	ENSG00000115592	PRKAG3
CIDs00001003	9606.ENSP00000234296	900	ENSG00000115942	ORC2
CIDs00001003	9606.ENSP00000234310	911	ENSG00000221823	PPP3R1
CIDs00001003	9606.ENSP00000234396	909	ENSG00000116039	ATP6V1B1
CIDs00001003	9606.ENSP00000234626	907	ENSG00000097046	CDC7
CIDs00001003	9606.ENSP00000235628	900	ENSG00000116981	NT5C1A
CIDs00001003	9606.ENSP00000236850	914	ENSG00000118137	APOA1
CIDs00001003	9606.ENSP00000236959	915	ENSG00000138363	ATIC
CIDs00001003	9606.ENSP00000237500	900	ENSG00000118680	MYL12B
CIDs00001003	9606.ENSP00000237527	900	ENSG00000118702	GHRH
CIDs00001003	9606.ENSP00000237612	952	ENSG00000118777	ABCG2
CIDs00001003	9606.ENSP00000230640	800	ENSG00000039123	SKIV2L2
CIDs00001003	9606.ENSP00000230354	939	ENSG00000112592	TBP
CIDs00001003	9606.ENSP00000230124	942	ENSG00000112367	FIG4
CIDs00001003	9606.ENSP00000230050	900	ENSG00000112306	RPS12
CIDs00001003	9606.ENSP00000226004	926	ENSG00000108861	DUSP3
CIDs00001003	9606.ENSP00000226209	912	ENSG00000109063	MYH3
CIDs00001003	9606.ENSP00000226444	912	ENSG00000109193	SULT1E1
CIDs00001003	9606.ENSP00000227378	918	ENSG00000109971	HSPA8
CIDs00001003	9606.ENSP00000227507	986	ENSG00000110092	CCND1
CIDs00001003	9606.ENSP00000227868	911	ENSG00000110435	PDHX
CIDs00001003	9606.ENSP00000228307	919	ENSG00000089159	PXN
CIDs00001003	9606.ENSP00000228705	800	ENSG00000111110	PPM1H
CIDs00001003	9606.ENSP00000228825	900	ENSG00000111229	ARPC3
CIDs00001003	9606.ENSP00000237837	963	ENSG00000118972	FGF23
CIDs00001003	9606.ENSP00000228841	911	ENSG00000111245	MYL2
CIDs00001003	9606.ENSP00000228872	925	ENSG00000111276	CDKN1B
CIDs00001003	9606.ENSP00000228945	900	ENSG00000111348	ARHGDIB
CIDs00001003	9606.ENSP00000229135	934	ENSG00000111537	IFNG
CIDs00001003	9606.ENSP00000229179	900	ENSG00000111581	NUP107
CIDs00001003	9606.ENSP00000229239	964	ENSG00000111640	GAPDH
CIDs00001003	9606.ENSP00000229270	934	ENSG00000111669	TPI1
CIDs00001003	9606.ENSP00000229328	907	ENSG00000111725	PRKAB1
CIDs00001003	9606.ENSP00000229416	916	ENSG00000001084	GCLC
CIDs00001003	9606.ENSP00000229854	909	ENSG00000112118	MCM3
CIDs00001003	9606.ENSP00000228862	908	ENSG00000111266	DUSP16
CIDs00001003	9606.ENSP00000238018	900	ENSG00000119125	GDA
CIDs00001003	9606.ENSP00000238146	800	ENSG00000111364	DDX55
CIDs00001003	9606.ENSP00000238497	907	ENSG00000119541	VPS4B
CIDs00001003	9606.ENSP00000244289	913	ENSG00000079435	LIPE
CIDs00001003	9606.ENSP00000244527	939	ENSG00000124568	SLC17A1
CIDs00001003	9606.ENSP00000244625	909	ENSG00000124659	TBCC
CIDs00001003	9606.ENSP00000244741	924	ENSG00000124762	CDKN1A
CIDs00001003	9606.ENSP00000245121	900	ENSG00000167216	KATNAL2
CIDs00001003	9606.ENSP00000245206	950	ENSG00000125166	GOT2
CIDs00001003	9606.ENSP00000245222	909	ENSG00000063176	SPHK2
CIDs00001003	9606.ENSP00000245312	900	ENSG00000125255	SLC10A2
CIDs00001003	9606.ENSP00000245457	908	ENSG00000125384	PTGER2
CIDs00001003	9606.ENSP00000244217	900	ENSG00000124370	MCEE
CIDs00001003	9606.ENSP00000245503	922	ENSG00000125414	MYH2
CIDs00001003	9606.ENSP00000245552	917	ENSG00000125458	NT5C
CIDs00001003	9606.ENSP00000245960	933	ENSG00000101224	CDC25B
CIDs00001003	9606.ENSP00000246792	907	ENSG00000126458	RRAS
CIDs00001003	9606.ENSP00000247003	800	ENSG00000105671	DDX49
CIDs00001003	9606.ENSP00000247225	908	ENSG00000126821	SGPP1
CIDs00001003	9606.ENSP00000247815	900	ENSG00000127311	HELB
CIDs00001003	9606.ENSP00000248342	900	ENSG00000178982	EIF3K
CIDs00001003	9606.ENSP00000248437	900	ENSG00000127824	TUBA4A
CIDs00001003	9606.ENSP00000248572	900	ENSG00000127928	GNGT1
CIDs00001003	9606.ENSP00000245544	900	ENSG00000125450	NUP85
CIDs00001003	9606.ENSP00000225792	800	ENSG00000108654	DDX5
CIDs00001003	9606.ENSP00000243997	900	ENSG00000124172	ATP5E
CIDs00001003	9606.ENSP00000243578	907	ENSG00000123810	B9D2
CIDs00001003	9606.ENSP00000238618	920	ENSG00000119640	ACYP1
CIDs00001003	9606.ENSP00000238738	900	ENSG00000119729	RHOQ
CIDs00001003	9606.ENSP00000238994	911	ENSG00000119938	PPP1R3C
CIDs00001003	9606.ENSP00000239223	932	ENSG00000120129	DUSP1
CIDs00001003	9606.ENSP00000239347	900	ENSG00000214042	IFNA7
CIDs00001003	9606.ENSP00000239440	900	ENSG00000120318	ARAP3
CIDs00001003	9606.ENSP00000239451	900	ENSG00000120329	SLC25A2
CIDs00001003	9606.ENSP00000240100	930	ENSG00000120875	DUSP4
CIDs00001003	9606.ENSP00000240123	900	ENSG00000120896	SORBS3
CIDs00001003	9606.ENSP00000243911	908	ENSG00000124089	MC3R
CIDs00001003	9606.ENSP00000240139	900	ENSG00000120910	PPP3CC
CIDs00001003	9606.ENSP00000240652	909	ENSG00000121351	IAPP
CIDs00001003	9606.ENSP00000240874	914	ENSG00000160145	KALRN
CIDs00001003	9606.ENSP00000241051	900	ENSG00000121690	DEPDC7
CIDs00001003	9606.ENSP00000241052	730	ENSG00000121691	CAT
CIDs00001003	9606.ENSP00000242210	900	ENSG00000122643	NT5C3
CIDs00001003	9606.ENSP00000242285	900	ENSG00000122705	CLTA
CIDs00001003	9606.ENSP00000242776	800	ENSG00000123136	DDX39A
CIDs00001003	9606.ENSP00000242839	923	ENSG00000123191	ATP7B
CIDs00001003	9606.ENSP00000242872	900	ENSG00000123219	CENPK
CIDs00001003	9606.ENSP00000240423	900	ENSG00000121152	NCAPH
CIDs00001003	9606.ENSP00000248594	900	ENSG00000127947	PTPN12
CIDs00001003	9606.ENSP00000225430	911	ENSG00000108298	RPL19
CIDs00001003	9606.ENSP00000225296	800	ENSG00000005100	DHX33
CIDs00001003	9606.ENSP00000200135	900	ENSG00000086827	ZW10
CIDs00001003	9606.ENSP00000200453	914	ENSG00000087074	PPP1R15A
CIDs00001003	9606.ENSP00000202677	900	ENSG00000188559	RALGAPA2
CIDs00001003	9606.ENSP00000202773	912	ENSG00000089009	RPL6
