STITCH ID	Drug status	Phase	OGE_CGE	OGE	Expression	CGE	Network	Chemical	OGE_CGE_Network_Expression	OGE_CGE_Network_Expression_Chemical
CIDs00003639	approved	Phase 4	0.6702916666666667	0.7791649691358025	0.4955694444444444	0.8509166666666667	0.9643562487432648	0.822015873015873	0.7079826244012648	0.8546157407407408
CIDs00003647	approved	Phase 4	0.6540848524094952	0.1589199319727891	0.3805371598639455	0.4345929596593882	0.3835547619047619	0.8287073469387755	0.6650985106956536	0.7580638095238096
CIDs00003658	approved	Phase 4	0.2053057532269861	0.0580017449445531	0.5968356164383563	0.3836641987388562	0.1485616438356164	0.6097501304631442	0.340810823005001	0.6396824200913241
CIDs00003671	unapproved	Phase 3	0.5988191489361703	0.2785957446808511	0.503904255319149	0.990436170212766	0.9807446808510638	0.6511210866261398	0.4666800967058945	0.7132783687943262
CIDs00003672	approved	Phase 4	0.5932794715866144	0.043942399047161	0.9479841269841268	0.6332902053413958	0.9556225938523556	0.4872458049886621	0.6539507701733892	0.7582822751322751
CIDs00003675	approved	Phase 4	0.8552720588235294	0.9171323529411765	0.2726176470588235	0.4133088235294118	0.9888088235294118	0.589782183706816	0.8762872547387253	0.7853223039215687
CIDs00003676	approved	Phase 4	0.5177129680504681	0.4293628408628409	0.6796410256410257	0.2624782051282051	0.0529487179487179	0.6403678418803419	0.6274221611721611	0.8275384615384616
CIDs00003677	approved	Phase 4	0.6548271319003821	0.4769285714285714	0.79678421287707	0.8199047619047619	0.8379404761904762	0.8272176209372637	0.507608260695635	0.6385916666666667
CIDs00003678	approved	Phase 4	0.002	0.110519435307908	0.0001294117647058	0.0016705882352941	8.235294117647066e-05	0.722653949579832	0.0008401120448179	0.6413843137254902
CIDs00003686	approved	Phase 4	0.5273109486174639	0.4205	0.1017114968008976	0.1765473763433339	0.9063936170212764	0.7279739361702128	0.4723769850133036	0.6565851063829787
CIDs00003696	approved	Phase 4	0.6497009242322622	0.8688591549295774	0.6171690140845071	0.9974323943661972	0.1906478873239436	0.8920852112676056	0.7386366527642936	0.8030422535211267
CIDs00003698	approved	Phase 4	0.3917233383100023	0.3631004566210045	0.9572602739726028	0.2370821917808219	0.0774401174168297	0.5276199771689498	0.5042596518017751	0.6775810665362035
CIDs00003702	approved	Phase 4	0.5278044444444444	0.5717064444444444	0.9514266666666666	0.970365739430504	0.8154299312169312	0.3924593650793651	0.6494503673363674	0.7119599999999999
CIDs00003712	unapproved	Phase 2	0.3187739130434782	0.2249130434782608	0.4724173913043478	0.8528608695652173	0.0623739130434782	0.5741168219461698	0.2270940372670807	0.4222347826086957
CIDs00003715	approved	Phase 4	0.3749760381122146	0.3984358870214752	0.7802941176470588	0.2746470588235294	0.8836823529411765	0.2428107843137255	0.5932775070028011	0.4844
CIDs00003730	approved	Phase 4	0.7117686936936938	0.2078378378378378	0.6041756756756758	0.3414864864864865	0.9908000965250964	0.6040177927927928	0.3445833501333501	0.4481756756756757
CIDs00003731	unapproved	Phase 3	0.101472955318491	0.0002454949151377	0.0533405753968254	0.6239761904761905	0.1947261904761904	0.7717555555555555	0.1330801802033945	0.3516071428571428
CIDs00003739	approved	Phase 4	0.3071446483676545	0.2871020408163265	0.6493571428571429	0.7799388957414468	0.1467551020408163	0.3373927923550373	0.2256671861443545	0.2868469387755102
CIDs00003741	approved	Phase 4	0.2043035714285714	0.0	0.1309673469387755	0.1190428571428571	0.6000047619047618	0.6907028571428571	0.3780546502307216	0.5476828571428571
CIDs00003743	approved	Phase 4	0.17990952834019	0.4734428315243533	0.9388405797101448	0.8436294241385953	0.0	0.3663417874396135	0.2198182963917298	0.3441304347826087
CIDs00003748	approved	Phase 4	0.6416954685447223	0.911268656716418	0.4917910447761194	0.9289332517813862	0.7884029850746269	0.7031965766406064	0.5817415685682477	0.5837310945273632
CIDs00003749	approved	Phase 4	0.6676716450885126	0.0651931589583343	0.9184096385542168	0.9588795180722892	0.3330240963855421	0.2576022948938611	0.6121472449906186	0.5031686746987951
CIDs00003759	approved	Phase 4	0.5671227771199994	0.8700814814814816	0.2233456790123457	0.2142032391684195	0.1834320987654321	0.6833243680188125	0.5682788865939193	0.6268024691358025
CIDs00003762	approved	Phase 4	0.7062672803431873	0.8665666666666667	0.3282833333333333	0.0815656235295206	0.6828666666666667	0.8289728769841269	0.6643179556033348	0.7710608333333333
CIDs00003763	approved	Phase 4	0.6620005639097745	0.0872631578947368	0.66425	0.6466842105263159	0.3848157894736841	0.8800456558061821	0.6587945384294068	0.8164407894736843
CIDs00003767	approved	Phase 4	0.5493652442258955	0.7270947571614831	0.8930142857142856	0.8672142857142857	0.1357571428571428	0.6731093537414966	0.803832231250896	0.7282469897959184
CIDs00003775	approved	Phase 4	0.1809832609996702	0.0624332222887037	0.4883806818181818	0.7785909090909091	0.4784545454545454	0.7806251352813852	0.5250362077480932	0.7070965909090909
CIDs00003776	approved	Phase 4	0.4332013698630137	0.0233747879973907	0.1748054142204827	0.9141506849315068	0.1431840780604479	0.7097068493150684	0.6854582191780821	0.6944931506849316
CIDs00003779	approved	Phase 4	0.6223815789473685	0.825286925647452	0.1178947368421052	0.2038815789473684	0.9698552631578948	0.8193308375104428	0.7099704260651629	0.7183737155388471
CIDs00003783	approved	Phase 4	0.1037404761904761	0.2457227811569584	0.1329905329199632	0.0142911392405063	0.1143613662006067	0.6431405967450271	0.1108824815665843	0.6339732670283303
CIDs00003784	approved	Phase 4	0.5776779509379509	0.8882	0.2628555555555555	0.7820649302549302	0.2233359832451499	0.2565017283950617	0.7429540748449082	0.2849888888888889
CIDs00003792	unapproved	Phase 3	0.1928173184110244	0.2855403950216449	0.9388375	0.3745399188311687	0.7440169494047619	0.5505939583333334	0.5875771947150072	0.5525770833333333
CIDs00003794	unapproved	Phase 1	0.0622170968156137	0.0342457627118644	0.1185677966101694	0.0689830508474576	0.079186440677966	0.4319857344632768	0.0620285445604301	0.261771186440678
CIDs00003821	approved	Phase 4	0.7212245942909904	0.4288181818181818	0.7416493506493507	0.5852987012987013	0.8116493506493506	0.6429164591180825	0.7738086678049053	0.7746125541125541
CIDs00003822	approved	Phase 4	0.6100238095238095	0.6414166666666666	0.4395246173469387	0.0759880952380952	0.6413928571428572	0.4292050453514739	0.497998445998446	0.4913333333333333
CIDs00003823	approved	Phase 4	0.592207045423712	0.7515277777777778	0.3439166666666666	0.5781111111111111	0.9382777777777778	0.1637615740740741	0.7344756903590236	0.4209027777777778
CIDs00003825	approved	Phase 4	0.7131462374566271	0.9535620008418708	0.7189510523387147	0.8569350649350649	0.0702444341372913	0.8988955782312925	0.7608612646541981	0.7915464749536179
CIDs00003826	approved	Phase 4	0.4813573342667928	0.0006199494949494	0.472724241457196	0.6328484848484849	0.7617272727272727	0.8028296176046176	0.5036252342515377	0.8018888888888889
CIDs00003827	approved	Phase 4	0.1513618912337662	0.8514204545454546	0.6082045454545454	0.4632159090909091	0.7487679038764267	0.575707196969697	0.5222717372524608	0.5531022727272727
CIDs00003845	unapproved	Phase 1	0.3248405835862732	0.5669993074585621	0.2158045977011494	0.9405678525816455	0.5272528735632184	0.3939410782703886	0.3929862985406716	0.4179246579091407
CIDs00003869	approved	Phase 4	0.8688543841657318	0.3996268656716418	0.523148126231341	0.9045970149253733	0.6688955223880597	0.7290443496801706	0.4803005164319396	0.701955223880597
CIDs00003878	approved	Phase 4	0.5763161904761905	0.84468	0.5176133333333333	0.99192	0.7638533333333334	0.7906313968253968	0.908579037037037	0.8365142222222222
CIDs00003883	approved	Phase 4	0.6537301780511156	0.6166125	0.784	0.8899625	0.78845	0.6259413591269841	0.6142806044608986	0.572
CIDs00003885	unapproved	Phase 2	0.1113940476190476	0.3474181818181818	0.07238768103109	0.6111000000000001	0.5572	0.5811755952380953	0.5312454076479076	0.4443109090909091
CIDs00003899	approved	Phase 4	0.6323066666666667	0.2648863333333333	0.8629199999999999	0.4575466666666667	0.9238533333333332	0.4577361904761904	0.761612619047619	0.65386
CIDs00003926	approved	Phase 4	0.5474015219893625	0.4201323076923077	0.8876076923076923	0.5736	0.8538923076923077	0.4999638461538461	0.6193089199262276	0.431
CIDs00003947	approved	Phase 4	0.635765423302188	0.960290870538192	0.5156845238095238	0.347845238095238	0.9582197845804988	0.4988638888888889	0.8318474008616962	0.5284761904761905
CIDs00003948	approved	Phase 4	0.9586674082090748	0.9597395266296682	0.9907926854534154	0.958493827160494	0.959283950617284	0.6303967078189301	0.96214991222769	0.621895061728395
CIDs00003954	approved	Phase 4	0.6383186918445539	0.7387241379310345	0.6523563218390805	0.3729540229885057	0.0733218390804597	0.5500526819923371	0.3983937515230619	0.4390344827586206
CIDs00003957	approved	Phase 4	0.5249997564935065	0.5486125000000001	0.4775999999999999	0.2918570691461316	0.89115	0.6806774851190476	0.7662435863095238	0.7586885416666667
CIDs00003958	approved	Phase 4	0.8723666666666667	0.6432435897435897	0.4035384615384615	0.8755292735042736	0.5572435897435898	0.7202858974358974	0.7069346459096459	0.7008717948717949
CIDs00003961	approved	Phase 4	0.3965056547619048	0.1006768323112072	0.6437083333333333	0.2776666666666667	0.8229666501322751	0.1196186342592592	0.6554753802910054	0.5558611111111111
CIDs00003964	approved	Phase 4	0.7123492555209019	0.9987526585203416	0.6956890243902439	0.9989268292682928	0.5141585365853659	0.8221923344947735	0.8651022727272728	0.8474695121951219
CIDs00003998	approved	Phase 4	0.7268458643353175	0.7834963727678571	0.954328125	0.218859375	0.00234375	0.6476199776785714	0.476504725771063	0.5593303199404762
CIDs00004004	approved	Phase 4	0.5050759493670886	0.4849113924050633	0.842493670886076	0.0121772151898734	0.810367088607595	0.5508395418927065	0.7328752599720955	0.6050632911392405
CIDs00004008	unapproved	Phase 3	0.5331686746987951	0.4070449082042455	0.7470356086694998	0.9930481927710844	0.4425301204819277	0.4147469879518072	0.7077205775482883	0.4487831325301205
CIDs00004011	approved	Phase 4	0.4657376811594202	0.3615460265177656	0.4800579710144927	0.8811884057971014	0.157	0.8975722222222222	0.7971423313401574	0.8886811594202899
CIDs00004020	approved	Phase 4	0.2413278679473484	0.2261037143231949	0.2971544986038492	0.2765842338037143	0.3249218961413766	0.8481776437847868	0.295876763424166	0.6848798701298702
CIDs00004021	approved	Phase 4	0.226554054054054	0.0002837837837837	0.459299823037323	0.4529054054054054	0.4596058665808666	0.4326395752895752	0.1286513513513513	0.4037432432432433
CIDs00004030	approved	Phase 4	0.2049290022675737	0.5149826092558236	0.0467285714285714	0.1724428571428571	0.013464652767867	0.190135	0.1277974533228209	0.1408714285714286
CIDs00004031	approved	Phase 4	0.292472769256887	0.2810954481792717	0.9707167647058824	0.4828820507596978	0.449217134097261	0.5307309803921568	0.2765590313758276	0.2461764705882353
CIDs00004032	approved	Phase 4	0.5715063291139241	0.6576377276380441	0.5000506329113924	0.6667721518987342	0.0410506329113924	0.6092395820775567	0.558081103074141	0.7085805003013863
CIDs00004034	approved	Phase 4	0.5653949907235621	0.0121624149659863	0.912064935064935	0.3077922077922078	0.9951688311688311	0.8294143475572047	0.558288677520171	0.7657759740259741
CIDs00004036	approved	Phase 4	0.8024329320983431	0.8197252772341813	0.8699738910632746	0.8546027397260274	0.8242465753424658	0.8307051532941944	0.7749575935480044	0.8121269406392694
CIDs00004041	approved	Phase 4	0.4289057835804544	0.3369786967418546	0.8759605263157894	0.8936315789473683	0.7520394736842105	0.5554540100250627	0.4584439141896613	0.5863684210526315
CIDs00004044	approved	Phase 4	0.5818736652236652	0.1370281024531024	0.851909090909091	0.4616363636363636	0.3897878787878788	0.6957878427128427	0.7430032168221251	0.8403151515151515
CIDs00004051	approved	Phase 4	0.532056048942343	0.4249498242398398	0.19868	0.86068	0.96496	0.7811607619047619	0.5987836230958584	0.7986965079365079
CIDs00004054	approved	Phase 4	0.4680681322791354	0.5033561862489764	0.824392857142857	0.4614523809523809	0.9134285714285714	0.3265448412698412	0.767746404983905	0.6649055555555555
CIDs00004055	approved	Phase 4	0.6844548906048906	0.2536015122265122	0.0414189189189189	0.7434459459459459	0.6740135135135136	0.4052834488709488	0.6782816436566437	0.6626567567567567
CIDs00004057	approved	Phase 4	0.9655884254225306	0.9307433333333334	0.9643945396825396	0.9828888888888888	0.9384228835978836	0.8912873333333332	0.95891278995079	0.8814666666666666
CIDs00004058	approved	Phase 4	0.7357654761904762	0.5870270691609977	0.95624035045355	0.9997142857142856	0.8496473660200213	0.6493982709750566	0.7757987981788429	0.7421200396825396
CIDs00004060	approved	Phase 4	0.6290155673030673	0.712625696988197	0.2022474358974359	0.7771025641025641	0.9781410256410256	0.70462731990232	0.6274391743071325	0.6593641636141636
CIDs00004062	approved	Phase 4	0.7800320512820513	0.8378846153846154	0.9313846153846154	0.871948717948718	0.5656923076923077	0.6827252594627594	0.8011705336686106	0.6446655982905983
CIDs00004064	approved	Phase 4	0.351322499808148	0.363370968058005	0.1967691260043112	0.966457573907574	0.4067283950617284	0.6815701744072115	0.7976455617085246	0.6976121399176954
CIDs00004066	approved	Phase 4	0.4878561259064424	0.1447203093320181	0.993834388185654	0.209746835443038	0.2449113924050632	0.8828749547920435	0.4607759460651866	0.7754683544303798
CIDs00004075	approved	Phase 4	0.8036486486486486	0.9479324324324324	0.3903648648648649	0.5700405405405405	0.1958108108108108	0.7346265122265122	0.7607029601029601	0.7495346203346204
CIDs00004078	approved	Phase 4	0.5801780821917808	0.9445890410958904	0.6196052338453023	0.3425890410958904	0.0249929223744292	0.6507614318330072	0.9082823005001088	0.6909143835616438
CIDs00004086	approved	Phase 4	0.6022716292079308	0.6256375936468404	0.539753347071498	0.5934869087153335	0.5299252648797171	0.8109261089367253	0.5621396864931113	0.4875303652968036
CIDs00004091	approved	Phase 4	0.2352071986607142	0.96540625	0.301546875	0.0136744791666666	0.1799845052083333	0.4529269655257936	0.622951878720238	0.5628776041666667
CIDs00004095	approved	Phase 4	0.5929285714285714	0.997595238095238	0.6037306373814196	0.440297619047619	0.9350595238095238	0.7974916950113379	0.7559131283068783	0.8476309523809523
CIDs00004097	approved	Phase 4	0.0540875091178662	0.4251050878684806	0.6757261904761905	0.1421734494727962	0.01575	0.8382341269841269	0.4171397701206704	0.6742738095238096
CIDs00004098	approved	Phase 4	0.8298510691366423	0.8299279922135655	0.829820299905873	0.8298356845212578	0.8299126075981808	0.8211925396825397	0.8298510691366423	0.8136923076923077
CIDs00004099	approved	Phase 4	0.9469737144612144	0.9147522522522522	0.892563963963964	0.9657976252726254	0.9883378378378378	0.7027476512226511	0.9389599508599508	0.8152780083655085
CIDs00004100	approved	Phase 4	0.6011944758524305	0.6059054949987156	0.7114	0.9957943722943724	0.3694545454545455	0.7386848051948053	0.5874391896859121	0.7364053679653679
CIDs00004107	approved	Phase 4	0.2347266036094803	0.1452191780821917	0.996054794520548	0.7723972602739726	0.3274246575342466	0.7099139269406393	0.3786360730593607	0.6910267775603391
CIDs00004114	approved	Phase 4	0.7111774891774892	0.9989835897435896	0.8606615384615385	0.8120307692307693	0.7019510256410257	0.7186237179487179	0.7370735836385837	0.6684384615384615
CIDs00004116	approved	Phase 4	0.6971779411764706	0.4236593939393939	0.7167840849673204	0.9225882352941176	0.6835411764705882	0.6575526050420168	0.7658754020815786	0.762963137254902
CIDs00004121	approved	Phase 4	0.3579655172413793	0.7114252873563218	0.5432068965517242	0.5933333333333333	0.8347261403028645	0.7808102900930487	0.3656505517909292	0.8223908045977012
CIDs00004138	unapproved	Phase 1	0.722345673076923	0.1844529342185592	0.7046634615384615	0.4797480991230991	0.8340961538461538	0.7270090544871795	0.3883788232600732	0.5444083333333333
CIDs00004139	approved	Phase 4	0.806166894977169	0.3914931506849315	0.5699726027397259	0.2829178082191781	0.6564383561643836	0.6032510926288324	0.9012179712981082	0.5718356164383561
CIDs00004158	approved	Phase 4	0.8586199102829537	0.9974506556245688	0.5390289855072463	0.9395652173913044	0.6663043478260869	0.8515976075454337	0.8974328956671348	0.8640217391304348
CIDs00004162	approved	Phase 4	0.3546124182727841	0.4291569783197831	0.3941977158343011	0.4238080816879597	0.5352731513743709	0.556543031358885	0.4056274570619083	0.6785766937669376
CIDs00004167	approved	Phase 4	0.7538978219744215	0.7529776669356618	0.7529892948426385	0.7531753413542663	0.7530474343775222	0.828749100221484	0.7539858288319051	0.8267732558139536
CIDs00004168	approved	Phase 4	0.7062918918918919	0.0549581724581724	0.5010354520104521	0.9972972972972972	0.9231891891891892	0.68226641999142	0.7530253779628779	0.6915749999999999
CIDs00004170	approved	Phase 4	0.7717378048780488	0.1296463414634146	0.6088355763816131	0.3635243902439024	0.9613024825783972	0.5121813927603562	0.4602089973800982	0.5179034552845528
CIDs00004171	approved	Phase 4	0.3698767055167055	0.9585846153846154	0.3280923076923077	0.4118	0.9367076923076922	0.8315388278388278	0.8939031740054817	0.8366502564102564
CIDs00004173	approved	Phase 4	0.6266705882352942	0.1776533333333333	0.7504941176470589	0.9961882352941176	0.3163564664595406	0.5796205742296918	0.5440433286609936	0.4848899999999999
CIDs00004174	approved	Phase 4	0.8081820853462157	0.8600839544513457	0.8538405797101449	0.3799565217391304	0.6887137681159421	0.803459972394755	0.700441442325429	0.8478888888888889
CIDs00004178	approved	Phase 4	0.3578860407876231	0.8813037974683545	0.7400851765850184	0.0458902953586498	0.7733544303797468	0.6102785664054652	0.6609349786640927	0.731419228450874
CIDs00004184	approved	Phase 4	0.6628197802197803	0.0402	0.4656769230769231	0.6306678632478632	0.9969076923076924	0.6849266572316572	0.7967815018315018	0.8374435897435897
CIDs00004189	approved	Phase 4	0.6774705257585127	0.542114935064935	0.9946883116883116	0.8107016979369569	0.8955714285714286	0.7235175324675325	0.8727950098242306	0.6558441558441559
CIDs00004192	approved	Phase 4	0.5419828552304455	0.8412289156626507	0.5627469879518072	0.1657179049531459	0.3831760316516105	0.7616896586345382	0.7468096535050114	0.8018975903614458
CIDs00004195	approved	Phase 4	0.3116486490101658	0.2445054307116105	0.0881516853932584	0.2783881061977972	0.4756853932584269	0.6662605805243446	0.6293694645455734	0.7330992776886036
CIDs00004197	approved	Phase 4	0.6224507692307693	0.7058	0.6451384615384615	0.2889588827838827	0.5628001587301588	0.6596563614163614	0.744174368366676	0.6426851282051281
CIDs00004199	approved	Phase 4	0.5043050326987827	0.622474358974359	0.681397435897436	0.9317820512820512	0.2949597417864104	0.6769460317460317	0.5066527044892429	0.7607435897435898
CIDs00004205	approved	Phase 4	0.8490907898375089	0.450231884057971	0.7186114404114404	0.7403197394686895	0.4950144927536232	0.3682850241545894	0.903499583218477	0.8400434782608696
CIDs00004235	approved	Phase 4	0.7397114101947435	0.7882806979029201	0.970358024691358	0.5935432098765432	0.2893905300803449	0.7399584950029394	0.7772616041597795	0.8614043209876544
CIDs00004236	approved	Phase 4	0.4727544804033176	0.226525	0.937953488372093	0.3140029176579274	0.2369302325581395	0.6633614479512736	0.7694405072670508	0.8784498062015504
CIDs00004266	unapproved	Phase 1	0.3665899028412186	0.8052162162162163	0.9482252252252252	0.892918918918919	0.2822162162162162	0.5324406263406264	0.6007757276632276	0.6604510510510511
CIDs00004284	approved	Phase 4	0.4341858108108108	0.4957702702702702	0.7900338588588588	0.8813783783783783	0.9999594594594594	0.7717734877734878	0.7751016155766155	0.7629398648648649
CIDs00004386	unapproved	Phase 1	0.1869022948717948	0.511853	0.6535638304473304	0.6649434285714285	0.32114	0.7333619816017315	0.3230693334359998	0.629655
CIDs00004409	approved	Phase 4	0.5932762709914884	0.266724154589372	0.0001014492753623	0.0919130434782609	0.0952028985507246	0.5189114791810444	0.7860224420909203	0.7194842995169082
CIDs00004418	unapproved	Phase 3	0.8585243445692883	0.7582471910112359	0.9262078582154424	0.6373483146067416	0.6550674157303371	0.4308735955056179	0.6660980187498116	0.4049325842696629
CIDs00004421	approved	Phase 4	0.1046811207311207	0.1326927870397058	0.1045714285714285	0.1955555555555555	0.0481548626858151	0.5559840891912321	0.1094294160425112	0.4800753968253968
CIDs00004440	approved	Phase 4	0.6919791999666999	0.8616106915520376	0.2576153846153846	0.8448461538461538	0.8636281584156585	0.5628209706959707	0.5869090405321175	0.4868230769230769
CIDs00004449	approved	Phase 4	0.6196927926142715	0.4108873239436619	0.3939718309859155	0.1648732394366197	0.2830140845070423	0.476825352112676	0.9149420074448243	0.6223239436619719
CIDs00004456	approved	Phase 4	0.6232767786679735	0.3791640224294923	0.6161026978964244	0.6232467756541097	0.6162543705908186	0.7734061482820976	0.6256708262870211	0.7878276069921639
CIDs00004463	approved	Phase 4	0.7691678087495161	0.0767410569105691	0.1883780487804878	0.8808371011441133	0.3631089140534262	0.2034910569105691	0.6440888542013542	0.4226585365853659
CIDs00004472	approved	Phase 4	0.4147315586419753	0.7887638888888889	0.4680416666666666	0.950097222222222	0.4491666666666666	0.4662914351851852	0.5220248081393914	0.4017916666666666
CIDs00004473	approved	Phase 4	0.6213481194400837	0.7720119047619048	0.9509285714285716	0.9969880952380952	0.7215119047619047	0.4871458333333334	0.8416018613000756	0.6529999999999999
CIDs00004477	approved	Phase 4	0.5378561834990406	0.8433288199895342	0.9756829210472068	0.2668571428571428	0.0583846153846154	0.5460934283969998	0.5064904072118358	0.4675071428571428
CIDs00004485	approved	Phase 4	0.887475	0.6480151515151515	0.110560606060606	0.9583787878787878	0.3474577861952861	0.5906803210678211	0.7358520752605979	0.7018181818181818
CIDs00004494	unapproved	Phase 3	0.0892947361560997	0.0393160114857085	0.8031919191919192	0.8741515151515151	0.9503232323232322	0.5952549302549303	0.4997597813101601	0.579020202020202
CIDs00004495	approved	Phase 4	0.3810705418381344	0.1577656672545561	0.8622130315500686	0.0212643298059964	0.1789629629629629	0.612912791495199	0.5421774250440917	0.6685078189300411
CIDs00004497	approved	Phase 4	0.6738143004218005	0.6384017857142857	0.2517625	0.999975	0.3082375	0.4623985416666666	0.7612958762071262	0.5421875
CIDs00004499	approved	Phase 4	0.3447756074210342	0.1999890074332964	0.8295674699961285	0.1404878048780487	0.7480609756097562	0.4592656504065041	0.7129463776399753	0.6784512195121951
CIDs00004506	approved	Phase 4	0.78757081232493	0.3695807236227824	0.9952941176470588	0.3123294117647058	0.5830887535014005	0.6329160084033613	0.7118892895992895	0.7978035854341736
CIDs00004507	approved	Phase 4	0.7133617130344403	0.3069711811997526	0.2638181818181818	0.9529561196379378	1.0	0.5712707792207793	0.8683565053633234	0.7249276437847867
CIDs00004510	approved	Phase 4	0.8309831282606283	0.3069333333333333	0.2568166666666667	0.4572767724867725	0.0146833333333333	0.5220419444444444	0.4494495977633477	0.5087638888888889
CIDs00004528	approved	Phase 4	0.2176828985673523	0.8819545063270062	0.3880441019298162	0.7452714285714285	0.9561142857142856	0.4298205272108844	0.2453908405495065	0.6151285714285714
CIDs00004539	approved	Phase 4	0.6576875	0.9500487202380952	0.9907125	0.77935	0.2329625	0.6995534821428572	0.710070371538184	0.6795377083333334
CIDs00004543	approved	Phase 4	0.5456063585434174	0.7443764705882353	0.9548551818116524	0.6219294117647058	0.5075764705882353	0.8571014705882353	0.8432237857567269	0.9281764705882352
CIDs00004578	unapproved	Phase 3	0.2661242940685046	0.1939263157894736	0.2320476276821419	0.9431684210526315	0.3230736842105263	0.5225747869674185	0.3852087456307837	0.4474
CIDs00004583	approved	Phase 4	0.7218481012658228	0.8375443037974684	0.7882309843461742	0.1929746835443037	0.773	0.7657838607594937	0.6361742054359143	0.6533124773960217
CIDs00004585	approved	Phase 4	0.6269127853881279	0.8456418460534899	0.6323424657534247	0.6442367253750815	0.3297025114155251	0.6763577788649706	0.8176549565350935	0.7656506849315068
CIDs00004594	approved	Phase 4	0.677831200994454	0.6492289156626506	0.1682650602409638	0.9085903614457832	0.307665327978581	0.5957429718875502	0.5220133964429146	0.4956506024096385
CIDs00004595	approved	Phase 4	0.5880576483458062	0.6055789473684211	0.9352631578947368	0.2449078947368421	0.277671052631579	0.6374072368421052	0.7712078169089682	0.7581776315789474
CIDs00004601	approved	Phase 4	0.6543526488526489	0.961695945945946	0.967554054054054	0.2514324324324324	0.6949189189189189	0.8743293436293437	0.7721037223198988	0.8345180180180181
CIDs00004604	unapproved	Phase 3	0.5377346511237632	0.4519230769230769	0.3370923250227337	0.8721937958470135	0.9642307692307692	0.2985127098595849	0.4029500542279176	0.5197384157509157
CIDs00004614	approved	Phase 4	0.3526597723325483	0.0004	0.4068888888888888	0.9717448861632196	0.6336888888888889	0.6545115299823633	0.4422364619120321	0.5223222222222222
CIDs00004615	approved	Phase 4	0.434630148005148	0.3737220720720721	0.0591508137646295	0.7615540540540541	0.5241621621621622	0.3765033783783783	0.5936202329202329	0.5728513513513513
CIDs00004616	approved	Phase 4	0.5396617564325309	0.9181772151898734	0.4436215477560414	0.1493164556962025	0.8193417721518986	0.8287424402250351	0.8093790067675312	0.8793043701024714
CIDs00004631	approved	Phase 4	0.8460726049949058	0.7054458860759494	0.956354093049369	0.4558516158048772	0.7885443037974684	0.8751770946353225	0.8359961786397275	0.8373464135021097
CIDs00004632	approved	Phase 4	0.7477698481349276	0.6997231023606023	0.0382820512820512	0.4962028345324442	0.9898205128205128	0.6835195563695563	0.4275960640854871	0.5105587606837607
CIDs00004633	approved	Phase 4	0.7228850494412994	0.9050769230769232	0.4328204670329671	0.3871792735042735	0.6431216409658718	0.7531999084249085	0.6574510163625549	0.676451923076923
CIDs00004634	approved	Phase 4	0.6332172087172087	0.9956296296296296	0.908432098765432	0.916567901234568	0.3575308641975308	0.6004648638056045	0.9393584034177715	0.7995185185185185
CIDs00004636	approved	Phase 4	0.9138028455284553	0.7922860336817654	0.8410121951219514	0.7818780487804878	0.0632439024390244	0.782256881533101	0.5184527878963855	0.8852439024390244
CIDs00004641	approved	Phase 4	0.6346444106434341	0.7980286008230453	0.9992018665490888	0.8807559367711102	0.1225951472395915	0.531823721340388	0.8015374855669416	0.6380123456790123
CIDs00004642	approved	Phase 4	0.967345291882329	0.9365516803840878	0.9610598177542622	0.9780390946502056	0.9397977967505744	0.4300703997648442	0.9599269348883184	0.5772098765432099
CIDs00004644	approved	Phase 4	0.6843472222222222	0.463125	0.682854332010582	0.6626342592592592	0.7830524638315085	0.3558122519841269	0.8265960218856198	0.5215131283068782
CIDs00004649	approved	Phase 4	0.4740866821409583	0.5409752506265665	0.7559605263157895	0.6593947368421053	0.904828947368421	0.627395238095238	0.5438501148705096	0.680652850877193
CIDs00004671	unapproved	Phase 2	0.4647366896000824	0.5069495528572735	0.9447221088435374	0.939625	0.4065982142857143	0.4899353422619047	0.65151095932837	0.54306875
CIDs00004673	approved	Phase 4	0.5780694890873016	0.2096934027777778	0.0622125	0.0928661309523809	0.6598499999999999	0.5971204166666666	0.4675076388888889	0.55191875
CIDs00004679	approved	Phase 4	0.429277492063492	0.8815866666666666	0.7540399999999999	0.1379768330928333	0.3592266666666667	0.2910555555555555	0.6095829547859548	0.3487733333333333
CIDs00004688	approved	Phase 4	0.6989489157165214	0.4458446680080483	0.7913943661971831	0.824943661971831	0.9722394366197182	0.6158538900067069	0.4356166176155612	0.6404037558685446
CIDs00004723	approved	Phase 4	0.3535169225219225	0.3315027500277501	0.5192246065046064	0.4018506321456321	0.5448660167610168	0.5138284615384616	0.450769856508499	0.5724949816849817
CIDs00004735	approved	Phase 4	0.156964220591818	0.5677056451124632	0.4504415584415584	0.1062281385281385	0.9402337662337662	0.4819756957328386	0.3380029451789192	0.4520779220779221
CIDs00004736	approved	Phase 4	0.7669385372151769	0.767036977529343	0.7669338339584575	0.7672026511627585	0.7672349092272747	0.8620779825908857	0.7669525770582489	0.8606989247311828
CIDs00004737	approved	Phase 4	0.5583437211541048	0.7756418888360962	0.9858902439024392	0.9905647819660014	0.6748780487804877	0.857113443670151	0.7150531407109151	0.8640474157955865
