STITCH ID	Drug status	Phase	CGE	OGE_CGE	Chemical	OGE	OGE_CGE_Network_Expression	OGE_CGE_Network_Expression_Chemical
CIDs00060606	approved	Phase 4	0.4414938271604938	0.7936230746619636	0.5644411522633744	0.6320423115636079	0.9140929894179892	0.7033456790123457
CIDs00060613	approved	Phase 4	0.1541485824931512	0.0849306847888704	0.5903134538152611	0.3056511285902851	0.1658426107989184	0.4589277108433735
CIDs00060648	approved	Phase 4	0.9484602942582108	0.4214776872740978	0.5062940365961199	0.0756388888888888	0.7062000354172616	0.5662013888888889
CIDs00060656	approved	Phase 4	0.2203513418399783	0.2402705594489686	0.8714558802308803	0.3030991204923023	0.2485064294883199	0.6316363636363637
CIDs00060662	approved	Phase 4	0.973037037037037	0.7982884377871721	0.1872382716049382	0.8958846462864982	0.8648385513491994	0.370320987654321
CIDs00060726	approved	Phase 4	0.8351529411764705	0.686972089193006	0.5575020774976657	0.9242811297852472	0.8704802244141863	0.7460229971988795
CIDs00060734	unapproved	Phase 2	0.9630235294117648	0.7463176470588235	0.4806366946778711	0.4008587301587301	0.4270115519121402	0.3979764705882353
CIDs00060752	approved	Phase 4	0.7098405797101449	0.9020549516908212	0.4413421413932283	0.7212753623188406	0.7213512725599682	0.5956231884057971
CIDs00060772	approved	Phase 4	0.3609659145150086	0.6397855601041116	0.3520635	0.8809093571428572	0.6779247843251519	0.458165
CIDs00060789	approved	Phase 4	0.5128575737141318	0.5129537946443642	0.5281746954595792	0.513034899295527	0.5130121279776976	0.6908953488372093
CIDs00060795	approved	Phase 4	0.4248833333333333	0.7741938203463204	0.4956869444444444	0.8741556137367535	0.8423421996753248	0.64845
CIDs00060809	unapproved	Phase 3	0.075896340299327	0.7846345302681585	0.7226845589268155	0.9541327433628318	0.8368856644830096	0.8238694690265487
CIDs00060814	approved	Phase 4	0.0878205128205128	0.7384177586302586	0.5929701465201465	0.9254708943833944	0.7011733784613176	0.6391538461538462
CIDs00060822	approved	Phase 4	0.7100365853658537	0.700890243902439	0.2653353658536585	0.9563637049941928	0.8674452816492452	0.3779634146341463
CIDs00060825	approved	Phase 4	0.8735903614457831	0.6560775387263339	0.6543734939759036	0.4982691288965385	0.8576693296997513	0.7009835915088927
CIDs00060834	approved	Phase 4	0.7298571428571429	0.5725669642857143	0.6206803476946334	0.2306071428571428	0.5835202998526527	0.6526785714285714
CIDs00060846	approved	Phase 4	0.8659367088607596	0.8499885637569181	0.3113757383966244	0.9173164556962026	0.7777331440008655	0.4656582278481012
CIDs00060852	approved	Phase 4	0.2282112676056338	0.291348475702701	0.5020663648558015	0.9216197183098592	0.3385177062374245	0.3466197183098591
CIDs00060853	approved	Phase 4	0.5409620253164557	0.4967166529672859	0.1720023206751054	0.0619435563733032	0.7173372965641953	0.5406329113924051
CIDs00060855	approved	Phase 4	0.5965571428571429	0.6404397443826015	0.4678745578231292	0.4859412836766408	0.6960892795299938	0.536735
CIDs00060857	approved	Phase 4	0.2867536231884058	0.3448695652173913	0.6865964458247067	0.6208115942028986	0.4260003864114478	0.6675917874396136
CIDs00060860	approved	Phase 4	0.959503875968992	0.7965358762038994	0.5983588039867109	0.8343372093023256	0.7020233604705088	0.6274941860465116
CIDs00060863	unapproved	Phase 2	0.011641304347826	0.1130558488612836	0.1260869565217391	0.2181205615942029	0.1583491718426501	0.2487934782608695
CIDs00060871	approved	Phase 4	0.5286756756756756	0.6068999249249248	0.4905916666666667	0.1599189189189189	0.5081522047397048	0.5666351351351351
CIDs00060934	approved	Phase 4	0.7640937499999999	0.5235520833333334	0.3267166666666666	0.9759752480158732	0.7231836805555556	0.3697395833333333
CIDs00060936	approved	Phase 4	0.0870675675675675	0.2800040540540541	0.533801833976834	0.5856866848991849	0.4511216216216216	0.5402822072072072
CIDs00060943	unapproved	Phase 2	0.7135140186915888	0.3819025367156208	0.3247566978193146	0.4008878504672897	0.6281712822743196	0.5175794392523364
CIDs00060961	approved	Phase 4	0.0690897435897436	0.707051282051282	0.591616514041514	0.5999230769230769	0.6873471786226594	0.369551282051282
CIDs00061503	unapproved	Phase 3	0.8146220183486239	0.3053127179395528	0.5941201834862385	0.310848017387811	0.43705819160598	0.3869449541284404
CIDs00062115	approved	Phase 4	0.6496222724347726	0.6126763264888266	0.7058954954954955	0.5324818646068648	0.5640083632208633	0.7405
CIDs00062156	unapproved	Phase 2	0.8835299914343441	0.8832053221218378	0.42265	0.883274696028855	0.8831286619994642	0.5323137254901961
CIDs00062893	unapproved	Phase 2	0.2927446808510638	0.4263519250253293	0.5097769756838906	0.2251976697061803	0.4390794615549935	0.327031914893617
CIDs00062957	unapproved	Phase 3	0.3575714285714286	0.2656038775510204	0.3339804308390023	0.0772857142857142	0.5709555675805675	0.4862384126984127
CIDs00062959	approved	Phase 4	0.4455769230769231	0.0495495726495726	0.1551965201465201	0.16713576007326	0.0934510472789318	0.0432820512820513
CIDs00063009	approved	Phase 4	0.1789436619718309	0.6143491057455845	0.6371313436172591	0.3959022468142186	0.8894745975855132	0.7333098591549295
CIDs00063951	unapproved	Phase 2	0.5703958844926522	0.570676339424194	0.1552036231884058	0.5708365964980381	0.570674930386372	0.5221086956521739
CIDs00064139	approved	Phase 4	0.1017083333333333	0.4306314484126984	0.6284836529982364	0.1770607382586549	0.7800450584523502	0.6861377314814815
CIDs00064142	approved	Phase 4	0.0255132010311785	0.4321703763153202	0.2138445692883895	0.4226853932584269	0.1952375869448903	0.2045617977528089
CIDs00064627	unapproved	Phase 3	0.9922487345257084	0.9251637426900584	0.5506039264828738	0.9812894736842106	0.5912413045852036	0.6432368421052631
CIDs00064929	approved	Phase 4	0.0601309523809524	0.5752628968253968	0.7070862764550265	0.984946197486376	0.5897870606575963	0.7532500000000001
CIDs00064945	unapproved	Phase 2	0.600375	0.2700409090909091	0.1486674242424242	0.5335741190275114	0.1914575757575757	0.1195227272727272
CIDs00064971	unapproved	Phase 1	0.0018461538461538	0.136375	0.1874615384615384	0.1248461538461538	0.1938499542124542	0.1320480769230769
CIDs00065014	approved	Phase 4	0.7114647887323944	0.2466534563636677	0.4342079476861167	0.4250166331321261	0.2946387491616365	0.4664647887323944
CIDs00065016	approved	Phase 4	0.90427181372549	0.5577113365800866	0.2974264705882353	0.012805697407168	0.5225548727824463	0.4783382352941177
CIDs00065028	approved	Phase 4	0.1251700685215469	0.4627982197479032	0.6203758740204943	0.6297721518987343	0.5766433620125634	0.708746835443038
CIDs00065034	unapproved	Phase 1	0.7887545454545455	0.7413249923561288	0.7749927741702742	0.7135253954757363	0.8611756116232252	0.6715143939393939
CIDs00065036	unapproved	Phase 2	0.1702321428571428	0.8096194727891157	0.5466945365646259	0.9582142857142856	0.1779464015151515	0.435863244047619
CIDs00065064	unapproved	Phase 3	0.4239827433628318	0.6369190035628088	0.4190853666245259	0.9510442477876108	0.5361998138783537	0.47825
CIDs00065177	unapproved	Phase 3	0.0346046511627907	0.0927906976744186	0.4194085825027685	0.0097747962631683	0.3942851374078118	0.5057558139534883
CIDs00065359	approved	Phase 4	0.641125	0.6606075870310245	0.2430877083333333	0.7225881448412699	0.5995795932539683	0.42545
CIDs00065373	unapproved	Phase 2	0.9650102040816326	0.9720926668286364	0.4838777210884354	0.5903190341394986	0.9453267977204202	0.693684693877551
CIDs00065478	approved	Phase 4	0.7406799609608965	0.7400325250634606	0.8141618131868131	0.6615275603051501	0.7399876532685888	0.6256794871794872
CIDs00065625	unapproved	Phase 3	0.8288989898989898	0.2850459179989483	0.6775213804713806	0.4396565656565657	0.4484314502457996	0.604989898989899
CIDs00065632	approved	Phase 4	0.2871833333333333	0.7491888425925927	0.7036657142857142	0.4643666666666667	0.6045606311565572	0.6678499999999999
CIDs00065650	unapproved	Phase 1	0.5205130791685639	0.5074819000302421	0.5824994349471391	0.5800441777651789	0.5091238184642823	0.5639256802721089
CIDs00065781	unapproved	Phase 3	0.2271747572815534	0.1002523193096008	0.5496112305439975	0.0532354831252889	0.2837920559753084	0.4657783171521035
CIDs00065853	unapproved	Phase 2	0.1161410321695164	0.1168683048967891	0.4707813852813853	0.2039746912497488	0.1142115814119406	0.5377987824675325
CIDs00065856	unapproved	Phase 3	0.384	0.2139444248099908	0.6930288522012578	0.2266701628821913	0.5215667130016672	0.6662303459119497
CIDs00065863	approved	Phase 4	0.5043250369339657	0.5574099339483269	0.3001609126984127	0.4248963606003785	0.5602591402975333	0.440797619047619
CIDs00065866	approved	Phase 4	0.0742093023255814	0.3993770891576124	0.2502810077519379	0.9539543155810598	0.7472156763032609	0.4795813953488372
CIDs00065869	approved	Phase 4	0.5292312088656601	0.4921862716890156	0.4410563492063492	0.5744873064266357	0.3715131961554307	0.4441341463414633
CIDs00065906	approved	Phase 4	0.2083723628691983	0.5254689293477267	0.3159335443037974	0.9622784810126582	0.5501380489412135	0.2683924050632911
CIDs00065937	unapproved	Phase 3	0.1284540040040041	0.3012605329355329	0.5711463856713856	0.2004684684684684	0.1782726711653182	0.474536036036036
CIDs00065948	unapproved	Phase 3	0.2647241523700657	0.373139820169147	0.3176298076923076	0.628537851037851	0.4297787929833457	0.3269903846153846
CIDs00065981	approved	Phase 4	0.9209582972582973	0.7638285949320041	0.2898108585858585	0.3888484848484848	0.738579801472503	0.4396666666666666
CIDs00065997	unapproved	Phase 3	0.4534686679656977	0.4397311637126867	0.5742668316831684	0.3338781809911761	0.4286933912476574	0.5819181518151815
CIDs00066249	approved	Phase 4	0.8640290258947402	0.507923993090243	0.255053231292517	0.204732764338836	0.4171381326400024	0.3114714285714285
CIDs00066264	approved	Phase 4	0.9972432432432432	0.8563864864864865	0.7926070677820678	0.6190540540540541	0.8077945562695563	0.7316554054054054
CIDs00066414	unapproved	Phase 2	0.2335434782608695	0.7954731884057971	0.7669616977225673	0.5165693933091632	0.5255118188876341	0.8099601449275362
CIDs00067678	approved	Phase 4	0.6039189189189189	0.7352180180180181	0.5320966216216216	0.8921032175032174	0.6424915085058468	0.5243108108108108
CIDs00068374	unapproved	Phase 2	0.1539141773114964	0.430523635826115	0.3906325151004354	0.1097847310015451	0.6241795347299749	0.5390537294563843
CIDs00068723	approved	Phase 4	0.956066883116883	0.9178771026592456	0.2512608225108225	0.8416883116883117	0.8825895676113208	0.2132077922077921
CIDs00068740	approved	Phase 4	0.4643246753246753	0.4864415584415585	0.3617848484848485	0.1996883116883117	0.152051948051948	0.3543138528138528
CIDs00068770	unapproved	Phase 1	0.3798829787234042	0.6490349290780142	0.5335891041877744	0.9864893617021278	0.6878604805655337	0.7226808510638298
CIDs00068783	approved	Phase 4	0.6078450622027547	0.5189668570745496	0.3861346126096126	0.6172292044493969	0.5742318371799142	0.4791865384615384
CIDs00068791	unapproved	Phase 2	0.0250824742268041	0.2150266241204385	0.5464774709540173	0.0801424465568795	0.3273040909834724	0.4366288659793814
CIDs00068844	approved	Phase 4	0.1303287671232876	0.8864902577635454	0.5671568166992825	0.9985413242009132	0.6759321652645683	0.6694520547945205
CIDs00068861	approved	Phase 4	0.6477012987012987	0.2306301314125989	0.6490094001236859	0.7466375008764282	0.1684237953604837	0.5071038961038961
CIDs00068867	unapproved	Phase 3	0.6561102096033219	0.7357153182701652	0.4965059159378037	0.9738061224489796	0.8450527583396961	0.6586683673469387
CIDs00068870	unapproved	Phase 3	0.8306200312650313	0.3580338323747212	0.2568419400352734	0.0123666666666666	0.6511561304082628	0.3100888888888889
CIDs00068873	approved	Phase 4	0.3011203703703703	0.006574074074074	0.6969277006172839	0.0203055555555555	0.6152968589666507	0.7200416666666667
CIDs00068911	approved	Phase 4	0.7851298262548263	0.6453739428364428	0.7390040808665809	0.925027027027027	0.760354963017463	0.6882027027027027
CIDs00071077	unapproved	Phase 3	0.2539256704980843	0.6468406860062033	0.2477782430213464	0.6009543132474167	0.5690256854256854	0.5015779146141215
CIDs00071157	unapproved	Phase 2	0.2239433656957929	0.670175080906149	0.8546543458159963	0.6373263137617506	0.5380267544245841	0.771714170134073
CIDs00071158	approved	Phase 4	0.0908192771084337	0.1145406945965681	0.6016722556894244	0.1183004398546567	0.3571982207049978	0.671564859437751
CIDs00071169	approved	Phase 4	0.9776710526315788	0.6889129385964912	0.5607491228070176	0.27175	0.2549375560180794	0.3768923245614035
CIDs00071183	approved	Phase 4	0.7489546241306428	0.749557188233207	0.6740724206349206	0.7485571882332069	0.7497965044725232	0.7455117521367521
CIDs00071212	unapproved	Phase 1	0.3307916666666666	0.2429089586036204	0.7421566716269842	0.0541133597883597	0.2200523788057094	0.3382083333333334
CIDs00071301	approved	Phase 4	0.911506981981982	0.8607432432432433	0.3686922711672711	0.7475500321750321	0.6356808777746277	0.6498608108108108
CIDs00071329	approved	Phase 4	0.2488571428571428	0.5471948051948052	0.399861100803958	0.9958831168831168	0.5587022312463871	0.5416289424860853
CIDs00071352	approved	Phase 4	0.8838247422680412	0.3351433573871718	0.9076288168875798	0.9701958762886598	0.6965320468831081	0.7898505154639175
CIDs00071354	unapproved	Phase 2	0.0010277777777777	0.0455050966009299	0.4274362654320988	0.0224710868606702	0.4697685851503253	0.409962962962963
CIDs00071360	approved	Phase 4	0.8959592946010628	0.7559891255763207	0.2573658536585366	0.6341097560975609	0.7320188644181022	0.4182926829268292
CIDs00071384	approved	Phase 4	0.1496624999999999	0.1267710267857142	0.6704438095238096	0.4736749999999999	0.4076124851190476	0.5071666666666667
CIDs00071414	approved	Phase 4	0.8223424657534246	0.3823126217770053	0.8245319634703195	0.5778129795354614	0.4575385889605067	0.6891917808219178
CIDs00071613	unapproved	Phase 1	0.6095480769230769	0.4554499653937939	0.6328598009629259	0.8203024981800334	0.2801504143709367	0.5465
CIDs00071616	approved	Phase 4	0.9947432432432431	0.5352747747747747	0.5553826254826255	0.3245653153153153	0.8494571342575019	0.6445472972972973
CIDs00071771	approved	Phase 4	0.3841230769230769	0.5927373111262938	0.5559794688644688	0.3733066545847315	0.4761823422566749	0.609923076923077
CIDs00072081	approved	Phase 4	0.4074430379746835	0.6947741191298153	0.7049021097046413	0.7989457253365482	0.4788084590866235	0.5670746835443038
CIDs00072099	unapproved	Phase 3	0.6150098039215687	0.6131226346093993	0.847383029878618	0.3240437216650451	0.6008543417366947	0.8933627450980393
CIDs00072145	approved	Phase 4	0.6869864065815721	0.1822272709235209	0.263888125	0.2306091071428571	0.7429803584370889	0.2290375
CIDs00072172	unapproved	Phase 2	0.99703	0.8056274184704185	0.5484775238095237	0.4867528911366411	0.2552567738095238	0.43781
CIDs00072276	unapproved	Phase 2	0.6136875	0.4703184027777778	0.4211048847853535	0.0361857638888889	0.5413822138509639	0.55096875
CIDs00072286	approved	Phase 4	0.8869	0.4473499999999999	0.8239005059523808	0.1743625	0.7216226505571635	0.8874000000000001
CIDs00072301	unapproved	Phase 2	0.2927924924924925	0.2198575394825394	0.5454873123123123	0.2561441441441441	0.0976605105105104	0.2946486486486487
CIDs00072304	unapproved	Phase 3	0.2646764705882353	0.5178854925303454	0.1821763305322128	0.7689509803921569	0.285758474804063	0.3633333333333333
CIDs00072385	approved	Phase 4	0.4841791044776119	0.1782416279212626	0.4725330845771144	0.3985699965224694	0.4519041981650191	0.4210232172470978
CIDs00072390	unapproved	Phase 2	0.8797764705882354	0.6024042016806722	0.4280218300653594	0.4329476470588235	0.3735378905571552	0.3668274509803921
CIDs00072402	unapproved	Phase 2	0.001353448275862	0.0232413793103448	0.1252786637931034	0.0117027202203926	0.0361815686707928	0.0990172413793103
CIDs00072435	unapproved	Phase 2	0.0390736842105263	0.3451473684210526	0.6113617543859649	0.0951894736842105	0.0429349122807017	0.3151263157894737
CIDs00073115	unapproved	Phase 3	0.002853448275862	0.0164911603721948	0.2359263804921132	0.4011289752393202	0.2330587130541872	0.3094452586206896
CIDs00073491	approved	Phase 4	0.2112088888888888	0.1765416666666666	0.6082201534391535	0.4947987142857142	0.2602724997594997	0.3576133333333333
CIDs00077990	approved	Phase 4	0.4647816091954023	0.6708078772121876	0.8011840448823208	0.2514263484440208	0.7380928565687187	0.7629396551724138
CIDs00077992	approved	Phase 4	0.3624305555555555	0.2680907795136962	0.4578382220017636	0.0711730489417989	0.3111897785921747	0.5117854828042329
CIDs00077993	approved	Phase 4	0.5587540983606558	0.6334426229508197	0.3825509367681499	0.8690839578454332	0.5772674636731531	0.4512896174863388
CIDs00077998	approved	Phase 4	0.9042254385964912	0.589605962823726	0.4615479636591478	0.8672894736842105	0.4102190789473684	0.5797127192982456
CIDs00082148	approved	Phase 4	0.4134513392857143	0.4237927083333333	0.6581046564980159	0.397453125	0.4712421119984998	0.7018658854166666
CIDs00082153	approved	Phase 4	0.4817037037037037	0.5535676143667017	0.9537392446633828	0.751735632183908	0.2636660509031198	0.6240344827586206
CIDs00083887	unapproved	Phase 2	0.6677536161833154	0.7127871285356249	0.1492329484425349	0.4471601145721446	0.535493744100511	0.4843114035087719
CIDs00084029	approved	Phase 4	0.1560128205128205	0.744857326007326	0.6844393162393162	0.9157470238095238	0.6632573653198653	0.765525641025641
CIDs00087642	unapproved	Phase 3	0.3492989690721649	0.6317890034364261	0.3599905989199803	0.9088659793814432	0.3757120274914089	0.4795773195876288
CIDs00089105	unapproved	Phase 2	0.8561387286732876	0.6747684532544053	0.5807542717086834	0.3620731131341425	0.4731569123860563	0.4765882352941176
CIDs00089594	approved	Phase 4	0.1424216867469879	0.6888909638554217	0.286646371199082	0.9515421686746988	0.8481156626506025	0.7025090361445784
CIDs00091469	unapproved	Phase 2	0.2370471698113208	0.619140251572327	0.3044543725666367	0.322754716981132	0.8336980852742646	0.691751572327044
CIDs00091488	unapproved	Phase 1	0.9898756073858116	0.3814602040816326	0.6491198129251701	0.539734693877551	0.3210940734435632	0.4898163265306122
CIDs00091536	unapproved	Phase 2	0.955414393939394	0.7131721541516718	0.9002666125541126	0.4659856331168832	0.6870206395338474	0.8273238636363637
CIDs00091610	approved	Phase 4	0.955067105263158	0.6967895466407947	0.1646147713032581	0.8855907894736843	0.8239436997578445	0.3258815789473684
CIDs00091649	unapproved	Phase 2	0.4863768863883293	0.4813373299326838	0.7234436507936508	0.4152010622105487	0.4793173154312337	0.4918741749174917
CIDs00092253	approved	Phase 4	0.8746666666666666	0.8489284550264551	0.8667932539682539	0.5686	0.7741938337218337	0.7385466666666667
CIDs00092721	approved	Phase 4	0.2413820224719101	0.4827700374531835	0.4727356607811664	0.7351275459247368	0.7237771074431187	0.6272808988764045
CIDs00092727	approved	Phase 4	0.6928571428571428	0.8950501262626263	0.3553666666666666	0.9289571428571428	0.7328477551020408	0.4209571428571428
CIDs00092729	unapproved	Phase 2	0.9881756856776474	0.7754589004194705	0.5477870417193426	0.4706991150442478	0.4302536912852894	0.4792212389380531
CIDs00092786	approved	Phase 4	0.933475	0.2065529689754689	0.3554591071428571	5.583333333333551e-05	0.2084882936507936	0.5180125
CIDs00092787	unapproved	Phase 2	0.6795828443380565	0.5910224284998784	0.8659444601603018	0.1819220847084708	0.696680799616582	0.7072178217821783
CIDs00092974	approved	Phase 4	0.0244003968253968	0.5399624395666063	0.4904729442239859	0.1661666666666666	0.5439308087980579	0.6298226851851852
CIDs00097226	unapproved	Phase 3	0.0014947368421052	0.0231157894736842	0.2103119298245614	0.0114330798587377	0.0378560683004645	0.1462
CIDs00100299	unapproved	Phase 2	0.4900434782608695	0.4698067322291236	0.3497814285714286	0.4305113457556936	0.127831743715222	0.3302782608695652
CIDs00101526	approved	Phase 4	0.9304666666666668	0.7425466666666667	0.2578654761904762	0.8131333333333334	0.8394151322751323	0.6243613333333333
CIDs00101615	unapproved	Phase 2	0.7940990460157127	0.7397240408174349	0.7439149581128748	0.8923804012345679	0.6868621912840437	0.7184012345679013
CIDs00104741	approved	Phase 4	0.0016071428571428	0.2973412102447816	0.3316917800453514	0.6093417422524565	0.5547348716759432	0.4308166666666667
CIDs00104746	unapproved	Phase 1	0.3200976631393298	0.7171661821203488	0.462688492063492	0.6863333333333332	0.4204099564658592	0.5039814814814815
CIDs00104762	unapproved	Phase 3	0.5223398058252428	0.6603363252712767	0.2890583911234397	0.9944077669902912	0.5401112921867777	0.4072427184466019
CIDs00104838	approved	Phase 4	0.7053048780487805	0.5180673107380425	0.4842488530778164	0.2801829268292683	0.7040558559665266	0.6226829268292683
CIDs00104842	unapproved	Phase 2	0.7431613453815261	0.5097084382150647	0.1687709839357429	0.8174578313253013	0.5908279208408727	0.4854518072289156
CIDs00104849	approved	Phase 4	0.6443903029286832	0.4830055578615437	0.2550863849765258	0.3971830985915492	0.6119773362396601	0.5270704225352112
CIDs00104865	approved	Phase 4	0.5162253521126761	0.4374366197183099	0.3652605633802817	0.7696809020791415	0.6686865899399999	0.5501971830985916
CIDs00104974	unapproved	Phase 3	0.9731339285714286	0.741410154478458	0.4198075255102041	0.9189002515589568	0.8593769168221591	0.6202321428571429
CIDs00105024	approved	Phase 4	0.2536493506493506	0.2772467532467532	0.5556175376211091	0.831987012987013	0.569414517625232	0.5470189857761286
CIDs00107641	unapproved	Phase 3	0.7841565217391304	0.5301712732919255	0.5822506004140786	0.2089628985507246	0.50408375315954	0.5822260869565218
CIDs00107706	unapproved	Phase 3	0.841229528758249	0.3969452101138115	0.4484209568733154	0.9005754716981131	0.6200616000051153	0.5688867924528301
CIDs00107751	approved	Phase 4	0.8953989071038251	0.5296827088212335	0.3966803278688524	0.0498131537861046	0.8082803538901899	0.7201229508196721
CIDs00107778	unapproved	Phase 3	0.4753655913978494	0.5975496958835669	0.4024574244751664	0.2802412101041133	0.2534559139784946	0.2410537634408602
CIDs00107807	approved	Phase 4	0.0237916666666666	0.608738168891294	0.6497894235008819	0.824544212962963	0.5294293580647748	0.6756944444444444
CIDs00107930	unapproved	Phase 3	0.6133663366336634	0.8390486854179923	0.7791546401068677	0.5227026502137762	0.6725774520858679	0.5739924092409241
CIDs00107969	approved	Phase 4	0.8486530405405406	0.5276097812097812	0.6783294562419563	0.8812972972972972	0.6273361593736594	0.6347873873873874
CIDs00107985	unapproved	Phase 3	0.6589239130434783	0.4413039756078567	0.481601138716356	0.1770650961670744	0.3524630335244466	0.3272845108695651
CIDs00107999	unapproved	Phase 3	0.4356837871295371	0.4201345932596815	0.4894874523809524	0.3187624684237332	0.4109662546848577	0.573425
CIDs00108092	unapproved	Phase 2	0.6100272558272558	0.8939180180180181	0.9165994851994852	0.9983423423423424	0.6350714016214016	0.897481981981982
CIDs00108143	unapproved	Phase 2	0.9010978712932202	0.8616640826873385	0.477692629506583	0.8611007751937984	0.8439824289405685	0.6225994832041343
CIDs00108166	unapproved	Phase 2	5.660377358490571e-05	0.0338326323886082	0.546062893081761	0.063720475803023	0.1514515752718385	0.4111981132075472
CIDs00108187	unapproved	Phase 1	0.4224869565217391	0.3772565217391304	0.3725760869565217	0.410858115942029	0.1575083712083671	0.3202608695652174
CIDs00108188	unapproved	Phase 3	0.2709865516237076	0.3012384119702927	0.2463474006116208	0.8927889908256882	0.4954757816597266	0.3181299694189602
CIDs00108194	unapproved	Phase 3	0.8579647058823531	0.6282470588235295	0.6869921148459384	0.9966117647058824	0.2124321848739495	0.6041882352941177
CIDs00110634	approved	Phase 4	0.6280123456790123	0.6029092592592593	0.2020331275720164	0.1833703703703703	0.6540063770248956	0.299679012345679
CIDs00110635	approved	Phase 4	0.1671966941358507	0.1732735226620768	0.487168875502008	0.1977590361445783	0.4054208739720787	0.2837831325301205
CIDs00114709	unapproved	Phase 3	0.4829777777777778	0.0421771164021164	0.5500328306878307	0.0004555555555555	0.5226890388007054	0.6785517267917268
CIDs00114840	unapproved	Phase 1	0.992578947368421	0.5853947368421053	0.6972727443609021	0.2210964912280701	0.661684090568301	0.7730893692564745
CIDs00114864	unapproved	Phase 1	0.515375	0.3562466852302789	0.9390774305555556	0.4942916666666666	0.389913935948311	0.7791041666666666
CIDs00114905	unapproved	Phase 3	0.5255716821837958	0.5492374781973496	0.4967764604810997	0.6270742336987183	0.5602333763693034	0.5996288659793815
CIDs00114976	unapproved	Phase 1	0.7340679611650485	0.2572044518588209	0.4949487851684454	0.2221904049833664	0.5699526295441344	0.5154676375404531
CIDs00115237	approved	Phase 4	0.1161123595505617	0.5250675762439808	0.1745784109149278	0.6037584269662921	0.7841107410379883	0.5888202247191011
CIDs00115355	approved	Phase 4	0.309002207001522	0.6468189497716894	0.4967445857795172	0.03065485975212	0.6389910147710978	0.7033598173515981
CIDs00119032	unapproved	Phase 2	0.7916349850486214	0.9015472116547876	0.6495392015392015	0.9944040404040404	0.4150823873657207	0.5697474747474748
CIDs00119184	unapproved	Phase 2	0.5729010369871219	0.5601864293201557	0.2281925464210841	0.3206530709070804	0.242830691007106	0.4404531895777178
CIDs00119192	unapproved	Phase 3	0.0415377432458732	0.350495749294897	0.3070397186147186	0.6618719967532467	0.363499703375661	0.159
CIDs00119193	unapproved	Phase 1	0.3314554455445544	0.675135177446316	0.6526869519094767	0.9563607260726072	0.7046409880273742	0.833556105610561
CIDs00119400	unapproved	Phase 2	0.27401	0.875156	0.5354799047619048	0.95883	0.7121033571428572	0.5710999999999999
CIDs00119569	approved	Phase 4	0.518820411731126	0.3154952410504358	0.7097516852195423	0.760047619047619	0.6004202574842186	0.7144372758194186
CIDs00119583	unapproved	Phase 3	0.996958762886598	0.5961957484826481	0.2683114302078219	0.3696371674368953	0.848138483221852	0.4347628865979381
CIDs00119607	approved	Phase 4	0.4657698783854604	0.679869780819914	0.5544096825396826	0.1875066666666666	0.5691182153957154	0.61132
CIDs00119828	approved	Phase 4	0.185776342683192	0.6608772939769515	0.2294223091976516	0.9604520547945206	0.8825420905500176	0.5765616438356164
CIDs00121396	approved	Phase 4	0.6985443037974683	0.6796585593731164	0.656045931283906	0.9519299125979508	0.8332274092644345	0.6929793701024713
CIDs00121888	unapproved	Phase 3	0.5425161290322581	0.9062295641037575	0.3630848566308243	0.8828288786482335	0.7460115500201279	0.5468064516129032
CIDs00121891	unapproved	Phase 3	0.3105659904687012	0.7062564135014525	0.4594959695926564	0.7541206809923677	0.6481475874566412	0.747710843373494
CIDs00121892	approved	Phase 4	0.8545373134328358	0.149535653749723	0.6093882018479033	0.3186190638548847	0.3173736162262282	0.469
CIDs00122262	unapproved	Phase 3	0.2638379824900049	0.2661370648312747	0.4348363963293651	0.22865372477043	0.2689617424106398	0.4634375
CIDs00123600	approved	Phase 4	0.5179344112705407	0.5181551854682137	0.923207474382158	0.518284103947765	0.518168994444048	0.8438791139240506
CIDs00123606	approved	Phase 4	0.4144133333333333	0.4196831111111111	0.2668739365079365	0.2285921587301587	0.6596632681432775	0.4539466666666666
CIDs00123619	approved	Phase 4	0.9996883116883116	0.7521044217687075	0.5026033704390847	0.9849090909090908	0.9015247682351064	0.6166796536796537
CIDs00123723	unapproved	Phase 3	0.6290516366131412	0.5615769621234223	0.4164070796460177	0.9609469026548672	0.5168218959752146	0.4314513274336283
CIDs00123879	unapproved	Phase 2	0.6998823529411765	0.4389815359477124	0.1040694444444444	0.2764351423902894	0.6086914643635232	0.2944117647058824
CIDs00123964	unapproved	Phase 3	0.5606442452475063	0.5866796449390487	0.3194803105590062	0.2463627138001244	0.6696771131256533	0.5292608695652175
CIDs00124087	approved	Phase 4	0.5615205479452055	0.7707557077625571	0.5043048760600131	0.9955068493150684	0.653007257012394	0.6946849315068494
CIDs00124437	unapproved	Phase 1	0.6651149425287357	0.3638770114942529	0.1940436781609195	0.3445747126436781	0.4141394636015325	0.1919425287356322
CIDs00124886	unapproved	Phase 3	0.3235841584158416	0.2374372937293729	0.5922335572842998	0.5458019801980197	0.4122235030645921	0.4957722772277227
CIDs00125017	approved	Phase 4	0.9297529411764706	0.9425112307953484	0.7830935714285714	0.9393058823529412	0.9419582440700196	0.8031333333333334
